fisher module not installed.  Falling back on scipy.stats.fisher_exact
/Users/rbadgami/go-basic.obo: fmt(1.2) rel(2019-03-19) 47,381 GO Terms
Study: 386 vs. Population 269428

fisher module not installed.  Falling back on scipy.stats.fisher_exact
1 GO IDs in assc. are not found in the GO-DAG: GO:0000991
 28% 75,453 of 269,428 population items found in association
 64%    248 of    386 study items found in association
100%    386 of    386 study items found in population(269428)
Calculating 6,425 uncorrected p-values using fisher_scipy_stats
   6,425 GO terms are associated with 75,453 of 269,428 population items
     697 GO terms are associated with    248 of    386 study items
      85 GO terms found significant (< 0.05=alpha) ( 85 enriched +   0 purified): local bonferroni
      87 GO terms found significant (< 0.05=alpha) ( 87 enriched +   0 purified): local sidak
      86 GO terms found significant (< 0.05=alpha) ( 86 enriched +   0 purified): local holm
     144 GO terms found significant (< 0.05=alpha) (144 enriched +   0 purified): statsmodels fdr_bh
    301 of 6,425 results have uncorrected P-values <= 0.05=pval

# Generated by GOATOOLS v0.8.12 (2019-07-28)
# min_ratio=None pval=0.05
GO	NS	enrichment	name	ratio_in_study	ratio_in_pop	p_uncorrected	depth	study_count	p_bonferroni	p_sidak	p_holm	p_fdr_bh	study_items
...GO:0006793	BP	e	phosphorus metabolic process  	40/386	7310/269428	8.67e-13	3	40	5.57e-09	5.43e-09	5.54e-09	1.86e-10	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G088600, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G107600, TraesCS1B02G456700, TraesCS1D02G090000, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2B02G084200, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3B02G547300, TraesCS3D02G438600, TraesCS3D02G493700, TraesCS5A02G014400, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G040400, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
...GO:1901564	BP	e	organonitrogen compound metabolic process	57/386	13885/269428	1.27e-12	3	57	8.15e-09	7.94e-09	8.11e-09	2.43e-10	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS1D02G430800, TraesCS2A02G022700, TraesCS2A02G033600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3B02G547300, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS3D02G493700, TraesCS4B02G297300, TraesCS4D02G296200, TraesCS5A02G014400, TraesCS5A02G321300, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G408200, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G283500, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G152700, TraesCS6D02G264000, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G241100, TraesCS7A02G392800, TraesCS7A02G434100, TraesCS7A02G442500, TraesCS7A02G510200, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
...GO:0044260	BP	e	cellular macromolecule metabolic process	55/386	13500/269428	4.43e-12	4	55	2.85e-08	2.78e-08	2.83e-08	8.14e-10	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G374900, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G033600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G481000, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS4A02G373100, TraesCS5D02G187500, TraesCS5D02G408200, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G152700, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100, TraesCS7D02G263800, TraesCSU02G002300
...GO:0043170	BP	e	macromolecule metabolic process	63/386	17252/269428	1.03e-11	3	63	6.63e-08	6.46e-08	6.59e-08	1.75e-09	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1A02G358100, TraesCS1A02G358400, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G374900, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS1D02G363300, TraesCS1D02G430800, TraesCS2A02G022700, TraesCS2A02G033600, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3A02G056000, TraesCS3A02G209800, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G129900, TraesCS3B02G240200, TraesCS3B02G481000, TraesCS3D02G260300, TraesCS3D02G438600, TraesCS4A02G373100, TraesCS4A02G437100, TraesCS5A02G321300, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS5D02G408200, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G283500, TraesCS6A02G286900, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G152700, TraesCS6D02G264000, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G427100, TraesCS7A02G434100, TraesCS7A02G510200, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100, TraesCS7D02G263800, TraesCSU02G002300
......GO:1901072	BP	e	glucosamine-containing compound catabolic process	7/386	77/269428	2.59e-11	6	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
.....GO:0006026	BP	e	aminoglycan catabolic process 	7/386	77/269428	2.59e-11	5	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
....GO:0006022	BP	e	aminoglycan metabolic process 	7/386	77/269428	2.59e-11	4	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
.....GO:0046348	BP	e	amino sugar catabolic process 	7/386	77/269428	2.59e-11	5	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
....GO:0006030	BP	e	chitin metabolic process      	7/386	77/269428	2.59e-11	6	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
.....GO:0006032	BP	e	chitin catabolic process      	7/386	77/269428	2.59e-11	7	7	1.66e-07	1.62e-07	1.65e-07	3.61e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
.....GO:1901071	BP	e	glucosamine-containing compound metabolic process	7/386	80/269428	3.41e-11	5	7	2.19e-07	2.13e-07	2.17e-07	4.66e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
.....GO:0016310	BP	e	phosphorylation               	33/386	5835/269428	4.12e-11	5	33	2.65e-07	2.58e-07	2.63e-07	5.4e-09	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G571300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5A02G014400, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
.....GO:0016998	BP	e	cell wall macromolecule catabolic process	7/386	87/269428	6.21e-11	6	7	3.99e-07	3.89e-07	3.96e-07	7.98e-09	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
....GO:0006040	BP	e	amino sugar metabolic process 	7/386	98/269428	1.45e-10	4	7	9.32e-07	9.09e-07	9.25e-07	1.83e-08	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
......GO:0006468	BP	e	protein phosphorylation       	30/386	5320/269428	3.51e-10	7	30	2.25e-06	2.2e-06	2.24e-06	4.25e-08	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
...GO:0017144	BP	e	drug metabolic process        	16/386	1419/269428	4.45e-10	3	16	2.86e-06	2.79e-06	2.84e-06	5.2e-08	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS3D02G260300, TraesCS5D02G408200, TraesCS6B02G063900, TraesCS6B02G302400, TraesCS6D02G255200
....GO:1901136	BP	e	carbohydrate derivative catabolic process	7/386	122/269428	6.82e-10	4	7	4.38e-06	4.27e-06	4.34e-06	7.56e-08	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
..GO:0009056	BP	e	catabolic process             	20/386	2475/269428	9.48e-10	2	20	6.09e-06	5.94e-06	6.04e-06	1.03e-07	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G022700, TraesCS2A02G033600, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS3D02G260300, TraesCS5A02G014400, TraesCS5D02G408200, TraesCS6B02G063900, TraesCS6B02G302400, TraesCS6D02G255200, TraesCS7D02G207300
....GO:0044036	BP	e	cell wall macromolecule metabolic process	8/386	278/269428	9.42e-09	5	8	6.05e-05	5.9e-05	6e-05	9.76e-07	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200, TraesCS7A02G427100
..GO:0055114	BP	e	oxidation-reduction process   	31/386	6545/269428	1.03e-08	2	31	6.61e-05	6.45e-05	6.55e-05	1.05e-06	TraesCS1A02G122500, TraesCS2A02G026600, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2A02G322500, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2B02G146000, TraesCS2B02G360300, TraesCS2D02G006500, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G033600, TraesCS4A02G106300, TraesCS4A02G308600, TraesCS4B02G382300, TraesCS5A02G007900, TraesCS5A02G317600, TraesCS5A02G455800, TraesCS5D02G462500, TraesCS6B02G063900, TraesCS6B02G158300, TraesCS6B02G302400, TraesCS6B02G353200, TraesCS6D02G255200, TraesCS6D02G377900, TraesCS7A02G013400, TraesCS7A02G246700, TraesCS7B02G175300
...GO:0044248	BP	e	cellular catabolic process    	17/386	2044/269428	1.15e-08	3	17	7.36e-05	7.18e-05	7.29e-05	1.13e-06	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G084200, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS3D02G260300, TraesCS5D02G408200, TraesCS6B02G063900, TraesCS6B02G302400, TraesCS6D02G255200
....GO:0036211	BP	e	protein modification process  	33/386	7545/269428	2.23e-08	5	33	0.000143	0.00014	0.000142	2.14e-06	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
.....GO:0006464	BP	e	cellular protein modification process	33/386	7545/269428	2.23e-08	6	33	0.000143	0.00014	0.000142	2.14e-06	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
....GO:0043412	BP	e	macromolecule modification    	34/386	7971/269428	2.46e-08	4	34	0.000158	0.000154	0.000157	2.33e-06	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS4A02G437100, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6B02G152700, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
...GO:1901135	BP	e	carbohydrate derivative metabolic process	12/386	999/269428	3.44e-08	3	12	0.000221	0.000215	0.000218	3.2e-06	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS2B02G084200, TraesCS3B02G547300, TraesCS3D02G260300, TraesCS3D02G493700, TraesCS5A02G014400, TraesCS5D02G408200, TraesCS7D02G073400
...GO:0019538	BP	e	protein metabolic process     	42/386	11492/269428	4.03e-08	4	42	0.000259	0.000252	0.000256	3.64e-06	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G022700, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5A02G321300, TraesCS5D02G187500, TraesCS5D02G328100, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G283500, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G152700, TraesCS6D02G264000, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS6D02G389600, TraesCS7A02G434100, TraesCS7A02G510200, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
....GO:0044267	BP	e	cellular protein metabolic process	35/386	8989/269428	1.35e-07	5	35	0.000868	0.000847	0.000858	1.11e-05	TraesCS1A02G006300, TraesCS1A02G017900, TraesCS1A02G018000, TraesCS1A02G422600, TraesCS1B02G006500, TraesCS1B02G007100, TraesCS1B02G036700, TraesCS1B02G377700, TraesCS1B02G456700, TraesCS1D02G430800, TraesCS2A02G107000, TraesCS2B02G084000, TraesCS2B02G084100, TraesCS2D02G145300, TraesCS2D02G571100, TraesCS2D02G572300, TraesCS2D02G572600, TraesCS3A02G039200, TraesCS3B02G005000, TraesCS3B02G005100, TraesCS3B02G481000, TraesCS3D02G438600, TraesCS5D02G187500, TraesCS6A02G004500, TraesCS6A02G228900, TraesCS6A02G385000, TraesCS6A02G406500, TraesCS6B02G152700, TraesCS6D02G371300, TraesCS6D02G375700, TraesCS7A02G434100, TraesCS7B02G378300, TraesCS7B02G415600, TraesCS7D02G036700, TraesCS7D02G161100
......GO:0005986	BP	e	sucrose biosynthetic process  	3/386	9/269428	2.44e-07	7	3	0.00156	0.00153	0.00155	1.98e-05	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
....GO:1901565	BP	e	organonitrogen compound catabolic process	8/386	428/269428	2.56e-07	4	8	0.00164	0.0016	0.00162	2.05e-05	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G022700, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
....GO:0017001	BP	e	antibiotic catabolic process  	9/386	641/269428	4.98e-07	5	9	0.0032	0.00312	0.00316	3.9e-05	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900, TraesCS6B02G302400, TraesCS6D02G255200
....GO:0016999	BP	e	antibiotic metabolic process  	9/386	657/269428	6.1e-07	4	9	0.00392	0.00382	0.00387	4.72e-05	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900, TraesCS6B02G302400, TraesCS6D02G255200
...GO:1901575	BP	e	organic substance catabolic process	13/386	1785/269428	2.59e-06	3	13	0.0166	0.0162	0.0164	0.000198	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G022700, TraesCS2A02G033600, TraesCS2B02G084200, TraesCS3D02G260300, TraesCS5A02G014400, TraesCS5D02G408200, TraesCS6B02G302400, TraesCS6D02G255200, TraesCS7D02G207300
...GO:0072593	BP	e	reactive oxygen species metabolic process	8/386	681/269428	7.87e-06	3	8	0.0506	0.0493	0.0499	0.000588	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2A02G121200, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900
..GO:0006950	BP	e	response to stress            	16/386	3190/269428	2.03e-05	2	16	0.13	0.127	0.129	0.00135	TraesCS1A02G355300, TraesCS1D02G355100, TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS3D02G415400, TraesCS4A02G106300, TraesCS5A02G260600, TraesCS5D02G105100, TraesCS6B02G063900, TraesCS6D02G374400, TraesCS7D02G354100, TraesCSU02G002300
.........GO:0044205	BP	e	'de novo' UMP biosynthetic process	2/386	5/269428	2.04e-05	12	2	0.131	0.128	0.129	0.00135	TraesCS3B02G547300, TraesCS3D02G493700
....GO:0009439	BP	e	cyanate metabolic process     	2/386	6/269428	3.06e-05	4	2	0.197	0.192	0.194	0.00191	TraesCS4B02G297300, TraesCS4D02G296200
.....GO:0042183	BP	e	formate catabolic process     	2/386	6/269428	3.06e-05	8	2	0.197	0.192	0.194	0.00191	TraesCS6B02G302400, TraesCS6D02G255200
.....GO:0015942	BP	e	formate metabolic process     	2/386	6/269428	3.06e-05	7	2	0.197	0.192	0.194	0.00191	TraesCS6B02G302400, TraesCS6D02G255200
...GO:0098869	BP	e	cellular oxidant detoxification	7/386	608/269428	3.31e-05	3	7	0.212	0.207	0.209	0.00204	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
..GO:1990748	BP	e	cellular detoxification       	7/386	611/269428	3.41e-05	2	7	0.219	0.214	0.216	0.00207	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
.GO:0098754	BP	e	detoxification                	7/386	611/269428	3.41e-05	1	7	0.219	0.214	0.216	0.00207	TraesCS2A02G107600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
....GO:0042743	BP	e	hydrogen peroxide metabolic process	7/386	632/269428	4.22e-05	5	7	0.271	0.264	0.266	0.00249	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900
.....GO:0042744	BP	e	hydrogen peroxide catabolic process	7/386	632/269428	4.22e-05	6	7	0.271	0.264	0.266	0.00249	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900
...GO:0006979	BP	e	response to oxidative stress  	8/386	886/269428	5.07e-05	3	8	0.325	0.317	0.32	0.00291	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS4A02G106300, TraesCS6B02G063900
....GO:0051187	BP	e	cofactor catabolic process    	7/386	676/269428	6.41e-05	4	7	0.412	0.402	0.405	0.00358	TraesCS2A02G107600, TraesCS2A02G108600, TraesCS2B02G124800, TraesCS2D02G107600, TraesCS2D02G107800, TraesCS2D02G107900, TraesCS6B02G063900
.....GO:0005985	BP	e	sucrose metabolic process     	3/386	58/269428	8.49e-05	6	3	0.546	0.532	0.536	0.00462	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
.....GO:0046351	BP	e	disaccharide biosynthetic process	3/386	68/269428	0.000136	6	3	0.877	0.855	0.86	0.00719	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
....GO:0009057	BP	e	macromolecule catabolic process	8/386	1028/269428	0.00014	4	8	0.901	0.879	0.884	0.00733	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G022700, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
........GO:0009174	BP	e	pyrimidine ribonucleoside monophosphate biosynthetic process	2/386	13/269428	0.000158	10	2	1	0.99	0.996	0.00793	TraesCS3B02G547300, TraesCS3D02G493700
........GO:0006222	BP	e	UMP biosynthetic process      	2/386	13/269428	0.000158	11	2	1	0.99	0.996	0.00793	TraesCS3B02G547300, TraesCS3D02G493700
.......GO:0046049	BP	e	UMP metabolic process         	2/386	13/269428	0.000158	10	2	1	0.99	0.996	0.00793	TraesCS3B02G547300, TraesCS3D02G493700
.......GO:0009173	BP	e	pyrimidine ribonucleoside monophosphate metabolic process	2/386	13/269428	0.000158	9	2	1	0.99	0.996	0.00793	TraesCS3B02G547300, TraesCS3D02G493700
....GO:0044265	BP	e	cellular macromolecule catabolic process	7/386	793/269428	0.000171	5	7	1	1	1	0.00851	TraesCS1A02G203600, TraesCS1A02G203700, TraesCS1D02G207000, TraesCS1D02G207100, TraesCS2A02G033600, TraesCS3D02G260300, TraesCS5D02G408200
......GO:0009129	BP	e	pyrimidine nucleoside monophosphate metabolic process	2/386	16/269428	0.000242	8	2	1	1	1	0.0119	TraesCS3B02G547300, TraesCS3D02G493700
.......GO:0009130	BP	e	pyrimidine nucleoside monophosphate biosynthetic process	2/386	16/269428	0.000242	9	2	1	1	1	0.0119	TraesCS3B02G547300, TraesCS3D02G493700
.....GO:0009312	BP	e	oligosaccharide biosynthetic process	3/386	83/269428	0.000246	5	3	1	1	1	0.012	TraesCS1A02G088600, TraesCS1B02G107600, TraesCS1D02G090000
