Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os02g0164900	4328406	
Os02g0168100		
Os02g0169300	4328435	00710+2.7.2.3
Os02g0169300	4328435	00010+2.7.2.3
Os02g0169900	4328439	04070+3.1.3.25
Os02g0169900	4328439	00562+3.1.3.25
Os02g0169900	4328439	00521+3.1.3.25
Os02g0169900	4328439	04070+3.1.3.25
Os02g0169900	4328439	00562+3.1.3.25
Os02g0169900	4328439	00521+3.1.3.25
Os02g0169900	4328439	04070+3.1.3.25
Os02g0169900	4328439	00562+3.1.3.25
Os02g0169900	4328439	00521+3.1.3.25
Os02g0172600	4328448	
Os02g0190500	4328571	
Os02g0203000	4328662	
Os02g0209100		
Os02g0227000	4328787	
Os02g0229400	4328798	
Os02g0229400	4328798	
Os02g0234500	4328820	
Os02g0234500	4328820	
Os02g0234500	4328820	
Os02g0240100	4328841	00940+1.11.1.7
Os02g0240300	4328842	00940+1.11.1.7
Os02g0245800	4328864	
Os02g0255700		
Os02g0255700		
Os02g0281200	4329024	
Os02g0281200	4329024	
Os02g0282000	4329027	
Os02g0282500		
Os02g0541325		
Os02g0557100	4329671	
Os02g0567900		
Os02g0595900	4329861	
Os02g0602400		
Os02g0602400		
Os02g0614400	4329976	
Os02g0614966		
Os02g0626400	4330036	00360+4.3.1.24
Os02g0626400	4330036	00940+4.3.1.24
Os02g0626400	4330036	00360+4.3.1.24
Os02g0626400	4330036	00940+4.3.1.24
Os02g0626400	4330036	00360+4.3.1.24
Os02g0626400	4330036	00940+4.3.1.24
Os02g0668000	4330259	
Os02g0668000	4330259	
Os02g0669100	4330265	
Os02g0697600	4330409	
Os02g0697600	4330409	
Os02g0706400	4330464	
Os02g0720400		
Os02g0720600	4330552	
Os02g0759900	4330797	
Os02g0765900		00920+1.8.1.2
Os02g0770800	4330867	
Os02g0774300	4330888	
Os02g0774300	4330888	
Os02g0793900	4330991	
Os02g0807200		
Os02g0808100		
Os02g0808800	4331085	
Os02g0811200	4331100	
Os02g0811400	4331101	
Os02g0816600		
Os02g0816600		
Os02g0822100	4331184	
Os02g0822100	4331184	
Os02g0823900	107277956	
Os03g0108600		
Os03g0116300	9267662	
Os03g0122300	4331443	
Os03g0122300	4331443	
Os03g0124000	4331452	
Os03g0130400	4331502	00730+2.7.4.3
Os03g0130400	4331502	00230+2.7.4.3
Os03g0130400	4331502	00730+2.7.4.3
Os03g0130400	4331502	00230+2.7.4.3
Os03g0133900	4331528	00270+2.3.1.30
Os03g0133900	4331528	00999+2.3.1.30
Os03g0133900	4331528	00920+2.3.1.30
Os03g0136200	4331540	
Os03g0136900	4331547	00290+4.2.1.33
Os03g0136900	4331547	00020+4.2.1.3
Os03g0136900	4331547	00720+4.2.1.3
Os03g0136900	4331547	00630+4.2.1.3
Os03g0136900	4331547	00290+4.2.1.33
Os03g0136900	4331547	00020+4.2.1.3
Os03g0136900	4331547	00720+4.2.1.3
Os03g0136900	4331547	00630+4.2.1.3
Os03g0142800	4331585	
Os03g0142800	4331585	
Os03g0154000		
Os03g0165900	4331734	
Os03g0165900	4331734	
Os03g0177400	4331810	
Os03g0177400	4331812	
Os03g0177400	4331813	
Os03g0177400	4331811	
Os03g0177400	4331810	
Os03g0177400	4331812	
Os03g0177400	4331813	
Os03g0177400	4331811	
Os03g0177500	4331813	
Os03g0177500	4331812	
Os03g0177500	4331810	
Os03g0177500	4331811	
Os03g0177900	4331811	
Os03g0177900	4331813	
Os03g0177900	4331812	
Os03g0177900	4331810	
Os03g0177900	4331811	
Os03g0177900	4331813	
Os03g0177900	4331812	
Os03g0177900	4331810	
Os03g0178000	4331810	
Os03g0178000	4331812	
Os03g0178000	4331813	
Os03g0178000	4331811	
Os03g0178000	4331810	
Os03g0178000	4331812	
Os03g0178000	4331813	
Os03g0178000	4331811	
Os03g0184300		
Os03g0184300		
Os03g0185000	4331861	00270+2.3.1.30
Os03g0185000	4331861	00999+2.3.1.30
Os03g0185000	4331861	00920+2.3.1.30
Os03g0192500	4331915	04658+3.1.3.16
Os03g0192500	4331915	04660+3.1.3.16
Os03g0192700	4331917	00521+5.5.1.4
Os03g0192700	4331917	00562+5.5.1.4
Os03g0195500		
Os03g0196600	4331941	00270+2.3.1.30
Os03g0196600	4331941	00999+2.3.1.30
Os03g0196600	4331941	00920+2.3.1.30
Os03g0197100	4331945	
Os03g0215700	4332061	
Os03g0224300		00500+2.4.1.15
Os03g0231150		
Os03g0255100	4332289	00531+3.2.1.23
Os03g0255100	4332289	00600+3.2.1.23
Os03g0255100	4332289	00604+3.2.1.23
Os03g0255100	4332289	00052+3.2.1.23
Os03g0255100	4332289	00511+3.2.1.23
Os03g0255100	4332289	00531+3.2.1.23
Os03g0255100	4332289	00600+3.2.1.23
Os03g0255100	4332289	00604+3.2.1.23
Os03g0255100	4332289	00052+3.2.1.23
Os03g0255100	4332289	00511+3.2.1.23
Os03g0273800	4332401	
Os03g0283100	4332455	
Os03g0283100	4332455	
Os03g0284600	4332468	
Os03g0286900	4332481	
Os03g0300600	4332570	
Os03g0300600	4332570	
Os03g0300600	4332570	
Os03g0319400	4332665	05170+2.7.11.1
Os03g0319400	4332665	05163+2.7.11.1
Os03g0319400	4332665	04150+2.7.11.1
Os03g0319400	4332665	04714+2.7.11.1
Os03g0319400	4332665	05165+2.7.11.1
Os03g0319400	4332665	04926+2.7.11.1
Os03g0319400	4332665	04151+2.7.11.1
Os03g0319400	4332665	05170+2.7.11.1
Os03g0319400	4332665	05163+2.7.11.1
Os03g0319400	4332665	04150+2.7.11.1
Os03g0319400	4332665	04714+2.7.11.1
Os03g0319400	4332665	05165+2.7.11.1
Os03g0319400	4332665	04926+2.7.11.1
Os03g0319400	4332665	04151+2.7.11.1
Os03g0319400	4332665	
Os03g0322600	4332686	
Os03g0323200		00860+6.6.1.1
Os03g0323200		
Os03g0323200		
Os03g0323200		
Os03g0347900		
Os03g0347900		
Os03g0351200	4332843	
Os03g0363500	4332900	
Os03g0363500	4332900	
Os03g0363500	4332900	
Os03g0400200	4333056	
Os03g0409400		
Os03g0425600	4333156	00053+1.1.1.22
Os03g0425600	4333156	00520+1.1.1.22
Os03g0425600	4333156	00040+1.1.1.22
Os03g0439700	4333209	
Os03g0441500	4333216	
Os03g0441500	4333216	
Os03g0572900	4333291	
Os03g0577200	4333310	
Os03g0583800	4333336	
Os03g0618300	4333459	
Os03g0634400		05170+2.7.11.1
Os03g0634400		05163+2.7.11.1
Os03g0634400		04150+2.7.11.1
Os03g0634400		04714+2.7.11.1
Os03g0634400		05165+2.7.11.1
Os03g0634400		04926+2.7.11.1
Os03g0634400		04151+2.7.11.1
Os03g0650800	4333589	
Os03g0673800		
Os03g0673800		
Os03g0689100	4333768	04070+2.7.4.24+2.7.4.21
Os03g0689100	4333768	04070+2.7.4.24+2.7.4.21
Os03g0703300	4333844	
Os03g0703300	4333844	
Os03g0717000		
Os03g0717000		
Os03g0719400	4333927	
Os03g0731100		
Os03g0736600	4334032	
Os03g0743900	4334073	00230+2.7.7.4
Os03g0743900	4334073	00450+2.7.7.4
Os03g0743900	4334073	00920+2.7.7.4
Os03g0743900	4334073	00261+2.7.7.4
Os03g0761100	4334191	04658+3.1.3.16
Os03g0761100	4334191	04660+3.1.3.16
Os03g0761100	4334191	04658+3.1.3.16
Os03g0761100	4334191	04660+3.1.3.16
Os03g0761100	4334191	04658+3.1.3.16
Os03g0761100	4334191	04660+3.1.3.16
Os03g0764600	4334216	
Os03g0775000	4334283	
Os03g0784700	4334338	00195+1.18.1.2
Os03g0784700	4334338	00195+1.18.1.2
Os03g0799700	4334445	
Os03g0815200	4334554	
Os03g0815200	4334554	
Os03g0815200	4334554	
Os03g0815200	4334554	00670+1.5.1.20
Os03g0815200	4334554	00720+1.5.1.20
Os03g0837100	4334710	
Os03g0837100	4334710	
Os03g0837100	4334710	00500+2.4.1.12
Os03g0840200	4334728	
Os03g0840200	4334728	
Os03g0841900		
Os03g0850400		00300+2.7.2.4
Os03g0850400		00270+2.7.2.4
Os03g0850400		00260+2.7.2.4
Os03g0850400		00261+2.7.2.4
Os04g0102500	4334891	
Os04g0112100	4334937	
Os04g0112300	4334938	
Os04g0112300	4334938	
Os04g0137201		00040+4.2.2.2
Os04g0137201		00040+4.2.2.2
Os04g0166400		
Os04g0169100	4335058	
Os04g0169100	4335058	
Os04g0183100	4335104	
Os04g0183100	4335104	
Os04g0185500	4335112	
Os04g0193950		
Os04g0209300	4335177	
Os04g0226340		
Os04g0278101		
Os04g0321800		04658+3.1.3.16
Os04g0321800		04660+3.1.3.16
Os04g0321800		04658+3.1.3.16
Os04g0321800		04660+3.1.3.16
Os04g0340300	4335518	
Os04g0341500		
Os04g0341500		
Os04g0344100	4335526	
Os04g0344400		
Os04g0345400		
Os04g0345400		
Os04g0347800		
Os04g0369066		
Os04g0388700	4335666	
Os04g0388700	4335666	
Os04g0388700	4335666	
Os04g0394200	4335689	00310+2.3.1.61
Os04g0394200	4335689	00020+2.3.1.61
Os04g0394200	4335689	00310+2.3.1.61
Os04g0394200	4335689	00020+2.3.1.61
Os04g0394200	4335689	00310+2.3.1.61
Os04g0394200	4335689	00020+2.3.1.61
Os04g0403701	9271405	04658+3.1.3.16
Os04g0403701	9271405	04660+3.1.3.16
Os04g0448900	4335984	00906+1.14.15.21
Os04g0448950		
Os04g0452700	4336012	
Os04g0455700	4336022	
Os04g0457000	4336028	
Os04g0457200		
Os04g0463700	4336079	
Os04g0463700	4336079	
Os04g0464500	4336083	
Os04g0468600	4336108	
Os04g0468600	4336108	
Os04g0468600	4336108	
Os04g0468600	4336108	
Os04g0468600	4336108	
Os04g0493000		
Os04g0507900	4336350	
Os04g0507900	4336350	
Os04g0518400	4336415	00360+4.3.1.24
Os04g0518400	4336415	00940+4.3.1.24
Os04g0538800	4336528	
Os04g0581100	4336765	
Os04g0583101	9271390	
Os04g0629500		
Os04g0629500		
Os04g0639200	9269237	
Os04g0657500	4337262	
Os04g0667600		
Os04g0669800	4337347	00270+2.7.1.100
Os04g0669900		00270+2.7.1.100
Os04g0677500	4337406	00230+2.7.1.40
Os04g0677500	4337406	00010+2.7.1.40
Os04g0677500	4337406	00620+2.7.1.40
Os04g0677500	4337406	00230+2.7.1.40
Os04g0677500	4337406	00010+2.7.1.40
Os04g0677500	4337406	00620+2.7.1.40
Os04g0679800		
Os04g0679800		
Os04g0682800	4337441	
Os04g0682800	4337441	
Os04g0682800	4337441	
Os04g0687900	4337480	
Os04g0687900	4337480	
Os04g0687900	4337480	
Os04g0689500		
Os04g0689500		
Os04g0691366		
Os04g0691400		
Os04g0691500		
Os04g0691500		
Os04g0692200		
Os05g0103200	4337539	
Os05g0103200	4337539	
Os05g0113000		
Os05g0113000		
Os05g0122800	4337662	
Os05g0122800	4337662	
Os05g0122800	4337662	
Os05g0132100	4337714	
Os05g0132100	4337714	
Os05g0132100	4337714	
Os05g0143300	4337775	
Os05g0223000	9266860	
Os05g0232200		
Os05g0275000		
Os05g0333500	4338452	
Os05g0333500	4338449	
Os05g0333500	107275576	
Os05g0333500	4338452	
Os05g0333500	4338449	
Os05g0333500	107275576	
Os05g0334000	4338452	
Os05g0334000	4338449	
Os05g0334000	107275576	
Os05g0334000	4338452	
Os05g0334000	4338449	
Os05g0334000	107275576	
Os05g0334400	4338452	
Os05g0334400	4338449	
Os05g0334400	107275576	
Os05g0388600	4338668	
Os05g0406000		
Os05g0408900	4338768	00730+2.2.1.7
Os05g0408900	4338768	00900+2.2.1.7
Os05g0408900	4338768	00730+2.2.1.7
Os05g0408900	4338768	00900+2.2.1.7
Os05g0408900	4338768	00730+2.2.1.7
Os05g0408900	4338768	00900+2.2.1.7
Os05g0408900	4338768	00730+2.2.1.7
Os05g0408900	4338768	00900+2.2.1.7
Os05g0421900		
Os05g0430900	4338880	
Os05g0443500	4338930	
Os05g0447700		
Os05g0455400		
Os05g0460600	4339017	00740+3.5.4.25+4.1.99.12
Os05g0460600	4339017	00790+3.5.4.25
Os05g0460600	4339017	00740+4.1.99.12
Os05g0460600	4339017	00740+3.5.4.25
Os05g0460600	4339017	
Os05g0484800	4339136	
Os05g0495900	4339201	00500+3.2.1.39
Os05g0503300	4339248	00920+1.8.1.2
Os05g0503300	4339248	00920+1.8.7.1
Os05g0503300	4339248	00920+1.8.1.2
Os05g0503300	4339248	00920+1.8.7.1
Os05g0506000	4339251	
Os05g0517600		
Os05g0518600		00500+2.4.1.15
Os05g0535400	9268113	
Os05g0548900	4339516	
Os05g0567400	4339641	
Os05g0571000	4339663	
Os05g0571000	4339663	
Os05g0584600	4339748	
Os05g0584600	4339748	
Os05g0589200		
Os06g0103800	4339849	
Os06g0105400	4339859	00620+2.3.1.12
Os06g0105400	4339859	00010+2.3.1.12
Os06g0105400	4339859	00020+2.3.1.12
Os06g0105400	4339859	
Os06g0110100	4339886	
Os06g0110200	4339887	
Os06g0111800	4339895	
Os06g0111800	4339895	
Os06g0111800	4339895	
Os06g0114000	4339910	
Os06g0114000	4339910	
Os06g0114000	4339910	
Os06g0114000	4339910	
Os06g0125000	4339959	
Os06g0127300		
Os06g0130400	4340002	
Os06g0137600	4340049	
Os06g0137600	4340049	
Os06g0146100	4340110	
Os06g0155500		
Os06g0174300	9268874	
Os06g0174400	4340278	
Os06g0179500	4340302	
Os06g0194900	4340386	00500+2.4.1.13
Os06g0194900	4340386	00500+2.4.1.13
Os06g0194900	4340386	00500+2.4.1.13
Os06g0194900	4340386	00500+2.4.1.13
Os06g0204600		
Os06g0210000	4340455	
Os06g0217300	4340495	
Os06g0220500	4340516	
Os06g0234200	4340590	
Os06g0234200	4340590	
Os06g0234200	4340590	
Os06g0243801		
Os06g0244000		
Os06g0244700		
Os06g0247000		
Os06g0255400	4340670	
Os06g0270900	4340725	
Os06g0270900	4340725	
Os06g0286500	4340777	
Os06g0286700		
Os06g0287000		
Os06g0287200		
Os06g0287500		
Os06g0287500		
Os06g0287700		
Os06g0287700		
Os06g0294400		
Os06g0295300		
Os06g0296100		
Os06g0296700	4340805	
Os06g0297400	9269758	
Os06g0326400	4340909	00052+2.7.1.11
Os06g0326400	4340909	00051+2.7.1.11
Os06g0326400	4340909	00680+2.7.1.11
Os06g0326400	4340909	00010+2.7.1.11
Os06g0326400	4340909	00030+2.7.1.11
Os06g0483200		
Os06g0483200		
Os06g0565900		
Os06g0571800		
Os06g0571800		
Os06g0625400		
Os06g0625400		
Os06g0691400	4341907	
Os06g0701100	4341966	
Os06g0701100	4341966	
Os06g0702700	4341979	
Os06g0704700	4341998	
Os06g0705600		
Os06g0705700	4342006	
Os06g0706100		
Os06g0706400		
Os06g0712800		
Os06g0725300	4342109	
Os07g0115500		
Os07g0143000	4342382	
Os07g0171100	4342513	
Os07g0171100	4342513	
Os07g0204900	4342680	00906+1.3.5.6
Os07g0204900	4342680	00906+1.3.5.6
Os07g0204900	4342680	00906+1.3.5.6
Os07g0240600	4342808	
Os07g0248800		
Os07g0248800		
Os07g0282500		
Os07g0406300	4342988	00480+1.1.1.49
Os07g0406300	4342988	00030+1.1.1.49
Os07g0406300	4342988	00480+1.1.1.49
Os07g0406300	4342988	00030+1.1.1.49
Os07g0412100	4343010	00500+2.4.1.21
Os07g0412100	4343010	00500+2.4.1.21
Os07g0420700		
Os07g0421866		
Os07g0435100	4343069	
Os07g0475800	4343215	
Os07g0477250		00270+2.5.1.6
Os07g0502900	4343319	
Os07g0509800		00920+1.8.4.9
Os07g0517900		
Os07g0518500	4343395	
Os07g0518500	4343395	
Os07g0518500	4343395	
Os07g0518500	4343395	
Os07g0519100	9268990	
Os07g0519300		
Os07g0519600		
Os07g0520100		
Os07g0523400		
Os07g0523600		
Os07g0523965		
Os07g0529600	4343443	
Os07g0529600	4343443	
Os07g0538400		
Os07g0541000	4343498	
Os07g0541200		
Os07g0572050		00260+1.4.3.21
Os07g0572050		00960+1.4.3.21
Os07g0572050		00360+1.4.3.21
Os07g0572050		00350+1.4.3.21
Os07g0572050		00950+1.4.3.21
Os07g0572050		00410+1.4.3.21
Os07g0572100		
Os07g0603500		
Os07g0616200	4343906	
Os07g0617500	4343914	
Os07g0637000	4344036	05170+2.7.11.1
Os07g0637000	4344036	05163+2.7.11.1
Os07g0637000	4344036	04150+2.7.11.1
Os07g0637000	4344036	04714+2.7.11.1
Os07g0637000	4344036	05165+2.7.11.1
Os07g0637000	4344036	04926+2.7.11.1
Os07g0637000	4344036	04151+2.7.11.1
Os07g0656500		00860+6.6.1.1
Os07g0658400	4344164	
Os07g0659800	4344172	
Os07g0678300	4344285	05170+2.7.11.1
Os07g0678300	4344285	05163+2.7.11.1
Os07g0678300	4344285	04150+2.7.11.1
Os07g0678300	4344285	04714+2.7.11.1
Os07g0678300	4344285	05165+2.7.11.1
Os07g0678300	4344285	04926+2.7.11.1
Os07g0678300	4344285	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0687900	4344351	00052+2.4.1.123
Os07g0689600	4344361	
Os07g0690400	4344366	04658+3.1.3.16
Os07g0690400	4344366	04660+3.1.3.16
Os07g0690400	4344366	04658+3.1.3.16
Os07g0690400	4344366	04660+3.1.3.16
Os07g0693800	4344389	
Os07g0693800	4344389	
Os08g0114100	4344507	00906+5.2.1.14
Os08g0118900	4344534	00730+2.7.4.3
Os08g0118900	4344534	00230+2.7.4.3
Os08g0123900		
Os08g0124000	4344555	
Os08g0124000	4344555	
Os08g0124100	4344556	
Os08g0124500	4344557	
Os08g0124500	4344557	
Os08g0124600		
Os08g0124700	4344558	
Os08g0125200		
Os08g0125800	4344563	
Os08g0126300	4344564	
Os08g0126300	4344564	00710+1.2.1.12
Os08g0126300	4344564	00010+1.2.1.12
Os08g0126300	4344564	00710+1.2.1.12
Os08g0126300	4344564	00010+1.2.1.12
Os08g0151800	4344670	
Os08g0163200		
Os08g0205150	9270064	
Os08g0269000	4345131	
Os08g0343300	4345330	
Os08g0345700	4345338	00052+2.7.1.11
Os08g0345700	4345338	00051+2.7.1.11
Os08g0345700	4345338	00680+2.7.1.11
Os08g0345700	4345338	00010+2.7.1.11
Os08g0345700	4345338	00030+2.7.1.11
Os08g0345700	4345338	00052+2.7.1.11
Os08g0345700	4345338	00051+2.7.1.11
Os08g0345700	4345338	00680+2.7.1.11
Os08g0345700	4345338	00010+2.7.1.11
Os08g0345700	4345338	00030+2.7.1.11
Os08g0376500		
Os08g0376550		
Os08g0403300	4345520	
Os08g0411200	4345551	
Os08g0415900		
Os08g0428400	4345625	
Os08g0428400	4345625	
Os08g0434300		00630+1.1.1.37
Os08g0434300		00720+1.1.1.37
Os08g0434300		00710+1.1.1.37
Os08g0434300		00270+1.1.1.37
Os08g0434300		00020+1.1.1.37
Os08g0434300		00680+1.1.1.37
Os08g0434300		00620+1.1.1.37
Os08g0468100	4345795	
Os08g0468100	4345795	
Os08g0468100	4345795	
Os08g0468700	4345798	
Os08g0476900	4345831	
Os08g0477100	4345832	
Os08g0478800	4345842	00030+5.3.1.9
Os08g0478800	4345842	00520+5.3.1.9
Os08g0478800	4345842	00500+5.3.1.9
Os08g0478800	4345842	00010+5.3.1.9
Os08g0503200	4345965	
Os08g0505200	4345975	
Os08g0512500	4346015	
Os08g0527700		
Os08g0527733		
Os08g0536000	4346159	00620+1.2.4.1
Os08g0536000	4346159	00010+1.2.4.1
Os08g0536000	4346159	00020+1.2.4.1
Os08g0565700		00310+2.1.1.43
Os09g0130700		
Os09g0130800		
Os09g0130800		
Os09g0130800		
Os09g0130800		
Os09g0250700	4346513	
Os09g0275400	4346594	
Os09g0294000	4346642	00300+2.7.2.4
Os09g0294000	4346642	00270+2.7.2.4
Os09g0294000	4346642	00260+2.7.2.4
Os09g0294000	4346642	00261+2.7.2.4
Os09g0294000	4346642	00260+1.1.1.3
Os09g0294000	4346642	00300+1.1.1.3
Os09g0294000	4346642	00270+1.1.1.3
Os09g0294000	4346642	00300+2.7.2.4
Os09g0294000	4346642	00270+2.7.2.4
Os09g0294000	4346642	00260+2.7.2.4
Os09g0294000	4346642	00261+2.7.2.4
Os09g0294000	4346642	00260+1.1.1.3
Os09g0294000	4346642	00300+1.1.1.3
Os09g0294000	4346642	00270+1.1.1.3
Os09g0315000		
Os09g0338500	4346776	
Os09g0339800		
Os09g0344500	4346795	
Os09g0375000	4346906	00680+4.2.1.11
Os09g0375000	4346906	00010+4.2.1.11
Os09g0412700	4347042	
Os09g0413700		
Os09g0413700		
Os09g0417600	4347069	
Os09g0417600	4347069	
Os09g0417600	4347069	
Os09g0417600	4347069	
Os09g0438100	4347159	
Os09g0448200		
Os09g0448200		
