Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os03g0283100	4332455	
Os03g0283100	4332455	
Os03g0285700	4332474	
Os03g0300300	4332567	
Os03g0326500		
Os03g0337500		
Os03g0343500	4332802	
Os03g0343500	4332802	
Os03g0359700	4332884	
Os03g0359700	4332884	
Os03g0388900	4333009	
Os03g0410700	4333091	
Os03g0411300		
Os03g0418000	4333121	00520+3.2.1.14
Os03g0425600	4333156	00053+1.1.1.22
Os03g0425600	4333156	00520+1.1.1.22
Os03g0425600	4333156	00040+1.1.1.22
Os03g0563100	4333257	00053+1.1.3.8
Os03g0572900	4333291	
Os03g0576700	4333306	
Os03g0582000	4333329	00340+2.1.2.5
Os03g0582000	4333329	00670+2.1.2.5
Os03g0582000	4333329	00340+2.1.2.5
Os03g0582000	4333329	00670+2.1.2.5
Os03g0582000	4333329	
Os03g0583800	4333336	
Os03g0598800	4333387	
Os03g0598800	9266562	
Os03g0598800	4333387	
Os03g0598800	9266562	
Os03g0611200	4333437	
Os03g0626800	4333502	
Os03g0626800	4333502	
Os03g0665200	4333657	
Os03g0665700	4333658	
Os03g0689100	4333768	04070+2.7.4.24+2.7.4.21
Os03g0689100	4333768	04070+2.7.4.24+2.7.4.21
Os03g0700400	4333821	
Os03g0700700	4333823	
Os03g0700700	4333823	
Os03g0700700	4333823	
Os03g0700700	4333823	
Os03g0700800	4333824	
Os03g0700800	4333824	
Os03g0700800	4333824	
Os03g0707200		
Os03g0708000	4333862	00590+3.1.1.4
Os03g0708000	4333862	00565+3.1.1.4
Os03g0708000	4333862	00564+3.1.1.4
Os03g0708000	4333862	00591+3.1.1.4
Os03g0708000	4333862	00592+3.1.1.4
Os03g0709300	4333872	
Os03g0719400	4333927	
Os03g0750500		
Os03g0778000		
Os03g0789900		
Os03g0792600	4334389	
Os03g0792600	4334389	
Os03g0816100		
Os03g0851000	4334799	
Os03g0851000	4334799	
Os03g0856400	4334839	
Os03g0856400	4334839	
Os03g0856500	4334840	
Os03g0856500	4334840	
Os03g0861700		
Os03g0861700		
Os04g0103200	4334895	
Os04g0103200	4334895	
Os04g0105700	4334910	
Os04g0112300	4334938	
Os04g0112300	4334938	
Os04g0118700	4334962	
Os04g0139100		
Os04g0144300		
Os04g0147200	9271055	
Os04g0150300		
Os04g0152500		
Os04g0182600		
Os04g0182650		
Os04g0226340		
Os04g0320700	4335474	
Os04g0320700	4335474	
Os04g0321100		
Os04g0321700	4335479	
Os04g0321700	4335479	
Os04g0346100	4335531	
Os04g0369066		
Os04g0374400		
Os04g0376000		
Os04g0397000	4335701	
Os04g0449900		
Os04g0456700	4336027	
Os04g0461600		
Os04g0481300	4336185	
Os04g0501000	4336307	
Os04g0507900	4336350	
Os04g0507900	4336350	
Os04g0514400	4336393	
Os04g0557200	4336634	
Os04g0557500		
Os04g0557800	4336636	
Os04g0558700	4336640	
Os04g0573900	4336728	
Os04g0573900	4336728	
Os04g0573900	4336728	
Os04g0598000	4336855	
Os04g0599000	4336863	
Os04g0599000	4336863	
Os04g0603200		
Os04g0603200		
Os04g0615700	4336991	
Os04g0615800		
Os04g0623300	4337046	
Os04g0623300	4337046	
Os04g0623300	4337046	
Os04g0623300	4337046	
Os04g0623800	4337051	00670+2.1.2.10
Os04g0623800	4337051	00260+2.1.2.10
Os04g0623800	4337051	00670+2.1.2.10
Os04g0623800	4337051	00260+2.1.2.10
Os04g0626500		
Os04g0630600		
Os04g0630800	4337100	
Os04g0631000	4337102	
Os04g0639200	9269237	
Os04g0639300		
Os04g0650700	4337229	
Os04g0650700	4337229	
Os04g0650700	4337229	
Os04g0650700	4337229	
Os04g0670800	4337356	
Os04g0670800	4337356	
Os04g0677500	4337406	00230+2.7.1.40
Os04g0677500	4337406	00010+2.7.1.40
Os04g0677500	4337406	00620+2.7.1.40
Os04g0677500	4337406	00230+2.7.1.40
Os04g0677500	4337406	00010+2.7.1.40
Os04g0677500	4337406	00620+2.7.1.40
Os04g0679400	4337421	
Os04g0679400	4337421	
Os04g0679400	4337421	
Os04g0679400	4337421	
Os04g0691600		
Os04g0691600		
Os04g0692200		
Os05g0104150	4337548	
Os05g0106500	4337565	
Os05g0107900		
Os05g0110000		
Os05g0110100	4337587	
Os05g0110100	4337587	
Os05g0110300		
Os05g0110300		
Os05g0110500	4337589	
Os05g0110500	4337589	
Os05g0114600	9269365	
Os05g0116100		
Os05g0117600	9266232	
Os05g0176000	9266224	
Os05g0207300	4341262	
Os05g0207300	4338077	
Os05g0274900		
Os05g0280200		
Os05g0353300	4338507	
Os05g0353500		
Os05g0367100	4338564	
Os05g0399100	4338716	
Os05g0399100	4338716	
Os05g0399300		00520+3.2.1.14
Os05g0459900	4339011	
Os05g0459900	4339011	
Os05g0461600	4339023	
Os05g0467501		
Os05g0490100	4339162	
Os05g0500200		
Os05g0506450		
Os05g0506500		
Os05g0506600		
Os05g0506800	9269310	
Os05g0506900		
Os05g0527900	4339396	
Os05g0531000	4339412	
Os05g0548900	4339516	
Os05g0555800		
Os05g0556900	4339572	
Os05g0556900	9271790	
Os05g0556900	4339572	
Os05g0556900	9271790	
Os05g0567400	4339641	
Os05g0571100	4339664	
Os05g0571100	4339664	
Os05g0577500	4339701	
Os05g0595400	4339815	00240+2.7.4.6
Os05g0595400	4339815	00230+2.7.4.6
Os05g0595400	4339815	00983+2.7.4.6
Os05g0595400	4339815	00240+2.7.4.6
Os05g0595400	4339815	00230+2.7.4.6
Os05g0595400	4339815	00983+2.7.4.6
Os05g0597100	4339823	
Os06g0107700	4339874	00195+1.18.1.2
Os06g0109400	4339880	
Os06g0110100	4339886	
Os06g0112200	4339898	
Os06g0116800	4339933	
Os06g0116800	4339933	
Os06g0125000	4339959	
Os06g0128000		00340+2.1.2.5
Os06g0128000		00670+2.1.2.5
Os06g0128400		
Os06g0132400		00860+2.1.1.11
Os06g0146100	4340110	
Os06g0166400	4340244	
Os06g0179500	4340302	
Os06g0181400	4340311	
Os06g0182400		
Os06g0182400		
Os06g0195900		
Os06g0195900		
Os06g0218800	4340505	
Os06g0220000		
Os06g0221200	4340522	
Os06g0246500	4340640	00620+1.2.4.1
Os06g0246500	4340640	00010+1.2.4.1
Os06g0246500	4340640	00020+1.2.4.1
Os06g0255100	4340667	
Os06g0286500	4340777	
Os06g0286700		
Os06g0287000		
Os06g0287200		
Os06g0287500		
Os06g0287500		
Os06g0287700		
Os06g0287700		
Os06g0294400		
Os06g0295300		
Os06g0296100		
Os06g0296700	4340805	
Os06g0297400	9269758	
Os06g0324400	4340902	
Os06g0340200		
Os06g0340200		
Os06g0340200		
Os06g0342200	4340958	
Os06g0476200	4341038	00520+5.4.2.10
Os06g0476200	4341038	00520+5.4.2.10
Os06g0528600	4341195	00480+2.5.1.16
Os06g0528600	4341195	00330+2.5.1.16
Os06g0528600	4341195	00410+2.5.1.16
Os06g0528600	4341195	00270+2.5.1.16
Os06g0552900	4341272	
Os06g0625500	4341570	00480+1.11.1.15
Os06g0625500	4341570	00480+1.11.1.15
Os06g0638900		
Os06g0639500	4341621	
Os06g0645400		00970+6.1.1.5
Os06g0645400		
Os06g0661766	9271699	
Os06g0661800		
Os06g0661800		
Os06g0677300	4341836	
Os06g0678500		
Os06g0690700	4341902	
Os06g0690700	4341902	
Os06g0694400	4341927	
Os06g0694400	4341927	
Os06g0699500	4341957	
Os06g0699500	4341957	
Os06g0701400	4341969	
Os06g0707400	4342014	
Os06g0707400	4342014	
Os06g0714800	4342065	
Os06g0716467		
Os06g0725000		
Os06g0726100	4342114	00520+3.2.1.14
Os06g0726200		00520+3.2.1.14
Os06g0726600	4342119	
Os06g0726600	4342119	
Os06g0726600	4342119	
Os07g0108800		
Os07g0110200		
Os07g0133700	4342342	
Os07g0152900	4342420	
Os07g0152900	4342420	
Os07g0152900	4342420	
Os07g0152900	4342420	
Os07g0162500	4342461	
Os07g0162600	4342462	
Os07g0162700	4342463	
Os07g0170300	4342510	
Os07g0176900	4342543	00051+5.3.1.6
Os07g0176900	4342543	00710+5.3.1.6
Os07g0176900	4342543	00030+5.3.1.6
Os07g0176900	4342543	00051+5.3.1.6
Os07g0176900	4342543	00710+5.3.1.6
Os07g0176900	4342543	00030+5.3.1.6
Os07g0224900	4342750	
Os07g0224900	4342750	
Os07g0230700	4342774	
Os07g0246200	4342826	
Os07g0246200	4342826	
Os07g0246200	4342826	
Os07g0261200	107276161	
Os07g0282500		
Os07g0412100	4343010	00500+2.4.1.21
Os07g0412100	4343010	00500+2.4.1.21
Os07g0415200	4343020	
Os07g0468100	4343183	
Os07g0468100	4343183	
Os07g0475000		
Os07g0475800	4343215	
Os07g0502900	4343319	
Os07g0543300		00500+3.2.1.2
Os07g0569100	4343649	
Os07g0572050		00260+1.4.3.21
Os07g0572050		00960+1.4.3.21
Os07g0572050		00360+1.4.3.21
Os07g0572050		00350+1.4.3.21
Os07g0572050		00950+1.4.3.21
Os07g0572050		00410+1.4.3.21
Os07g0572100		
Os07g0586200	4343749	
Os07g0586200	4343749	
Os07g0586200	4343749	
Os07g0589000	4343768	
Os07g0602900	4343834	
Os07g0602900	4343834	
Os07g0616200	4343906	
Os07g0636000	4344029	
Os07g0637000	4344036	05170+2.7.11.1
Os07g0637000	4344036	05163+2.7.11.1
Os07g0637000	4344036	04150+2.7.11.1
Os07g0637000	4344036	04714+2.7.11.1
Os07g0637000	4344036	05165+2.7.11.1
Os07g0637000	4344036	04926+2.7.11.1
Os07g0637000	4344036	04151+2.7.11.1
Os07g0640200	4344059	00561+2.7.1.30
Os07g0658200	4344162	
Os07g0658200	4344162	
Os07g0661800		
Os07g0683900		
Os07g0683900		
Os07g0694400	4344394	
Os08g0111800	4344487	
Os08g0112700	4344493	
Os08g0114100	4344507	00906+5.2.1.14
Os08g0116500	4344516	
Os08g0118900	4344534	00730+2.7.4.3
Os08g0118900	4344534	00230+2.7.4.3
Os08g0155000	4344688	
Os08g0155000	4344688	
Os08g0157500	4344702	
Os08g0157500	4344702	
Os08g0169800	4344766	
Os08g0179000		
Os08g0242800	4345044	
Os08g0242800	4345044	
Os08g0244400		
Os08g0244400		
Os08g0266225		
Os08g0278900	4345160	
Os08g0300300	4345218	
Os08g0327700	4345287	
Os08g0359000	4345365	
Os08g0404000		
Os08g0406500	4345529	
Os08g0406600	4345530	
Os08g0428400	4345625	
Os08g0428400	4345625	
Os08g0436400		
Os08g0440900		
Os08g0447000	4345710	00260+1.1.1.95
Os08g0447000	4345710	00680+1.1.1.95
Os08g0447000	4345710	00270+3.3.1.1
Os08g0457400	4345755	
Os08g0522400		
Os08g0528700		
Os08g0531000	4346129	
Os08g0531000	4346129	
Os08g0547300	4346234	
Os08g0549100	4346247	
Os08g0558200	4346305	
Os08g0562500	4346335	
Os08g0562500	4346335	
Os08g0562800		
Os08g0562800		
Os08g0566400		
Os08g0566400		
Os09g0255000		
Os09g0255300		
Os09g0275400	4346594	
Os09g0315000		
Os09g0344500	4346795	
Os09g0373800		
Os09g0417600	4347069	
Os09g0417600	4347069	
Os09g0417600	4347069	
Os09g0417600	4347069	
Os09g0418500		05170+2.7.11.1
Os09g0418500		05163+2.7.11.1
Os09g0418500		04150+2.7.11.1
Os09g0418500		04714+2.7.11.1
Os09g0418500		05165+2.7.11.1
Os09g0418500		04926+2.7.11.1
Os09g0418500		04151+2.7.11.1
Os09g0433800	4347137	
Os09g0436500		
Os09g0436500		
Os09g0436500		
Os09g0471200		
Os09g0482000	4347401	
Os09g0485900	4347422	
Os09g0491772	9270165	
Os09g0491788	9272624	
Os09g0491822		
Os09g0491852		
Os09g0503100	4347496	
Os09g0521500	4347615	
Os09g0526700	4347638	00052+5.1.3.2
Os09g0526700	4347638	00520+5.1.3.2
Os09g0526700	4347638	00052+5.1.3.2
Os09g0526700	4347638	00520+5.1.3.2
Os09g0529350	107277799	
Os09g0538000	4347709	
Os09g0538000	4347709	
Os09g0541000	4347729	
Os09g0541000	4347729	
Os09g0571400	4347920	
Os10g0105700		
Os10g0173000	4348192	
Os10g0182000	4348211	00970+6.1.1.7
Os10g0213700	4348287	
Os10g0330400	4348336	
Os10g0363600	4348452	
Os10g0390500	4348524	
Os10g0397500		
Os10g0442400	4348729	
Os10g0462900		
Os10g0462900		
Os10g0465800		
Os10g0489500	4348966	
Os10g0503800		
Os10g0517400	4349122	
Os10g0530600	4349204	
Os11g0115350	9267894	
Os11g0115400	4349602	
Os11g0116300		00941+5.5.1.6
Os11g0116550	9269169	
Os11g0127900	4351374	
Os11g0127900	4349653	
Os11g0269100		
Os11g0444000	4350429	
Os11g0444700	4350431	
Os11g0444900	4350433	
Os11g0455500		00270+3.3.1.1
Os11g0455500		00270+3.3.1.1
Os11g0460800		
Os11g0460900		
Os11g0461000		
Os11g0461000		
Os11g0461000		
Os11g0473832		
Os11g0482400	4350519	
Os11g0482400	4350519	
Os11g0539500	4350663	
Os11g0558200	4350727	
Os11g0575900		
Os11g0579800	4350782	
Os11g0587000	107276001	
Os11g0587000	107276001	00906+5.2.1.14
Os11g0592000	4350821	
Os11g0592100	4350822	
Os11g0608700		
Os11g0634200	4350975	
Os11g0640600	4351000	
Os11g0645400	9266169	
Os11g0661800	4351068	
Os11g0707100		
Os12g0115000		
Os12g0115100	4351318	
Os12g0115700		00941+5.5.1.6
Os12g0116000	4351323	
Os12g0116000	4351323	
Os12g0124200	4351374	
Os12g0124200	4349653	
Os12g0144200		
Os12g0197500	4351724	
Os12g0197500	4351724	
Os12g0197500	4351724	
Os12g0197700	4351726	
Os12g0236400	4351850	00730+2.7.4.3
Os12g0236400	4351850	00230+2.7.4.3
Os12g0258200	4351914	
Os12g0405700	4352045	
Os12g0405700	4352045	
Os12g0428000	4352104	
Os12g0517200	4352353	
Os12g0534200	4352413	
Os12g0538700	4352426	
Os12g0575000	4352606	
Os12g0575200	9271278	
Os12g0575200	9271278	
Os12g0609800	4352760	
Os12g0609800	4352760	
Os12g0616800	4352802	
Os12g0621700	4352823	
Os12g0623900	4352832	00270+2.1.1.14
Os12g0623900	4352832	00450+2.1.1.14
Os12g0623900	4352832	00270+2.1.1.14
Os12g0623900	4352832	00450+2.1.1.14
Os12g0623900	4352832	00270+2.1.1.14
Os12g0623900	4352832	00450+2.1.1.14
Os12g0624000	4352833	00270+2.1.1.14
Os12g0624000	4352833	00450+2.1.1.14
Os12g0624000	4352833	00270+2.1.1.14
Os12g0624000	4352833	00450+2.1.1.14
