Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os03g0788500		
Os03g0796600	4334422	
Os03g0802500	4334467	00230+3.6.1.3
Os03g0804800	4334490	
Os03g0805100	4334492	00100+2.5.1.21
Os03g0805100	4334492	00909+2.5.1.21
Os03g0806600	4334503	
Os03g0811800	4334544	
Os03g0817200	4334572	
Os03g0821100	4334598	
Os03g0822000	4334606	
Os03g0822000	4334606	
Os03g0822000	4334606	
Os03g0822700	4334611	
Os03g0822700	4334611	
Os03g0824300		
Os03g0826600	4334641	
Os03g0826600	4334641	
Os03g0828100	4334651	
Os03g0828100	4334651	
Os03g0835400	4334698	
Os03g0835700		
Os03g0838400	4334717	
Os03g0838400	4334717	
Os03g0841800	4334738	
Os03g0841800	4334738	
Os03g0847500	9266028	
Os03g0851700	4334805	
Os03g0856000	4334835	
Os03g0859600		
Os03g0859700		
Os04g0102500	4334891	
Os04g0106300	4334912	
Os04g0117900	4334956	00970+6.3.5.7
Os04g0118100	4334958	00970+6.3.5.7
Os04g0118400	4334959	
Os04g0118400	4334959	
Os04g0118400	4334959	
Os04g0119400	4334968	00620+1.2.4.1
Os04g0119400	4334968	00010+1.2.4.1
Os04g0119400	4334968	00020+1.2.4.1
Os04g0128001	107275737	
Os04g0128400	4334992	
Os04g0178400	4335091	
Os04g0180400		
Os04g0188500		
Os04g0193950		
Os04g0197500		
Os04g0204000		
Os04g0206500	4335167	
Os04g0227000	107275257	
Os04g0244500	4335294	
Os04g0295100		
Os04g0301700	4335418	
Os04g0311400		
Os04g0311400		
Os04g0337800		
Os04g0339400	4335515	
Os04g0349700		
Os04g0369066		
Os04g0379900	4335627	
Os04g0385900	9270560	
Os04g0398000	4335707	
Os04g0398000	4335707	
Os04g0399000		
Os04g0402100	4335732	
Os04g0402100	4335732	
Os04g0403701	9271405	04658+3.1.3.16
Os04g0403701	9271405	04660+3.1.3.16
Os04g0432000	4335877	
Os04g0432000	4335877	
Os04g0447600		
Os04g0447700		
Os04g0450600	4335999	
Os04g0452600		
Os04g0458200		
Os04g0458200		
Os04g0458300	4336037	00010+5.1.3.3
Os04g0458300	4336037	00052+5.1.3.3
Os04g0458300	4336037	00010+5.1.3.3
Os04g0458300	4336037	00052+5.1.3.3
Os04g0464200	4336081	
Os04g0466600	9272649	00330+3.5.3.12
Os04g0470100	4336117	
Os04g0476100		
Os04g0476100		00260+1.4.3.21
Os04g0476100		00960+1.4.3.21
Os04g0476100		00360+1.4.3.21
Os04g0476100		00350+1.4.3.21
Os04g0476100		00950+1.4.3.21
Os04g0476100		00410+1.4.3.21
Os04g0476100		
Os04g0480500	4336178	
Os04g0482000	4336192	
Os04g0482100		
Os04g0493400		00520+3.2.1.14
Os04g0494100	4336265	00520+3.2.1.14
Os04g0505400	4336336	
Os04g0509200	4336361	
Os04g0511200	4336376	00073+1.11.2.3
Os04g0513400		
Os04g0513400		
Os04g0513700		
Os04g0515300	4336397	
Os04g0517100	4336407	
Os04g0517100	4336407	
Os04g0518400	4336415	00360+4.3.1.24
Os04g0518400	4336415	00940+4.3.1.24
Os04g0518650		
Os04g0520700	4336422	
Os04g0523500	107275925	00908+1.5.99.12
Os04g0524400	4336440	
Os04g0526300		
Os04g0538100		
Os04g0538166		
Os04g0540600	4336538	
Os04g0543900	4336554	
Os04g0543900	4336554	
Os04g0544000		
Os04g0551800	4336600	
Os04g0561500	4336657	
Os04g0561500	4336657	
Os04g0565200	4336681	
Os04g0565400	4336683	
Os04g0566600	4336691	
Os04g0570500	4336711	
Os04g0583900	4336779	
Os04g0593400	4336835	
Os04g0600200	4336874	
Os04g0600300	4336875	
Os04g0604000	4336902	
Os04g0604000	4336902	
Os04g0604900	4336908	
Os04g0605500	4336912	
Os04g0605500	4336912	
Os04g0605500	4336912	
Os04g0605900	4336914	
Os04g0611300	4336956	
Os04g0613700		
Os04g0613700		
Os04g0615700	4336991	
Os04g0615800		
Os04g0616300	4336997	
Os04g0616400		
Os04g0616400		
Os04g0616500	9268723	
Os04g0616600		
Os04g0616700	4337001	
Os04g0616700	4337001	
Os04g0616700	4337001	
Os04g0616700	4337001	
Os04g0620700	4337032	
Os04g0620700	4337032	
Os04g0623300	4337046	
Os04g0623300	4337046	
Os04g0623300	4337046	
Os04g0623300	4337046	
Os04g0629500		
Os04g0629500		
Os04g0639200	9269237	
Os04g0647800	4337206	00561+2.7.1.30
Os04g0647800	4337206	00561+2.7.1.30
Os04g0650000		
Os04g0650000		
Os04g0650000		
Os04g0652700	4337238	
Os04g0652700	4337238	
Os04g0655300	4337254	
Os04g0667600		
Os04g0668900	4337339	
Os04g0674000	4337376	
Os04g0674000	4337376	
Os04g0675400	4337388	
Os04g0676700		
Os04g0676700		
Os04g0679400	4337421	
Os04g0679400	4337421	
Os04g0679400	4337421	
Os04g0679400	4337421	
Os04g0680400		
Os04g0683700	4337447	
Os04g0685700	9267051	
Os04g0687100	4337476	00190+3.6.1.1
Os04g0691500		
Os04g0691500		
Os04g0691700		
Os04g0692200		
Os04g0692500		
Os04g0692500		
Os04g0692600		
Os04g0692600		
Os04g0692600		
Os05g0104150	4337548	
Os05g0105200		
Os05g0109600	4337585	
Os05g0110800		
Os05g0110800		
Os05g0111300	4337596	
Os05g0111300	4337596	
Os05g0112000	4337598	
Os05g0112000	4337598	
Os05g0112000	4337598	
Os05g0112101	9270026	
Os05g0113000		
Os05g0113000		
Os05g0122800	4337662	
Os05g0122800	4337662	
Os05g0122800	4337662	
Os05g0128200	4337692	
Os05g0128200	4337692	
Os05g0129100		
Os05g0137200		
Os05g0137200		
Os05g0137200		
Os05g0142100		
Os05g0143700	107278051	
Os05g0144900		
Os05g0147400	4337802	
Os05g0147400	4337802	
Os05g0149300		
Os05g0149400	4337818	
Os05g0156300	4337858	
Os05g0156300	4337858	
Os05g0156300	4337858	
Os05g0163250		
Os05g0163700	4337904	
Os05g0168700	4337925	
Os05g0171900	4337946	
Os05g0171900	4337946	
Os05g0176000	9266224	
Os05g0186300	4338007	
Os05g0223000	9266860	
Os05g0244500	4338201	
Os05g0244500	4338201	
Os05g0268500	4338250	
Os05g0268500	4338250	
Os05g0268500	4338250	
Os05g0268500	4338250	
Os05g0270500	4338260	
Os05g0297900	4338334	
Os05g0302600	4338352	
Os05g0310600	4338374	
Os05g0316200	4338392	
Os05g0316200	4338392	
Os05g0316200	4338392	
Os05g0322900	4338413	
Os05g0322900	4338413	
Os05g0322900	4338413	
Os05g0335800		
Os05g0336200		
Os05g0363200	4338546	
Os05g0372200	4338593	
Os05g0372300	4338594	
Os05g0373700	4338602	
Os05g0382500	9272160	
Os05g0396000		
Os05g0402900		
Os05g0403000		
Os05g0403100		
Os05g0403300	4338740	
Os05g0405000	4338750	00720+2.7.9.1
Os05g0405000	4338750	00710+2.7.9.1
Os05g0405000	4338750	00620+2.7.9.1
Os05g0405000	4338750	00720+2.7.9.1
Os05g0405000	4338750	00710+2.7.9.1
Os05g0405000	4338750	00620+2.7.9.1
Os05g0409200		
Os05g0413200	4338790	
Os05g0415800	9269876	
Os05g0415900		
Os05g0438800	4338914	
Os05g0444200	4338934	00310+2.1.1.43
Os05g0453500		
Os05g0455400		
Os05g0458100	4339000	
Os05g0468900	9267076	
Os05g0475400		
Os05g0475400		
Os05g0478400		
Os05g0484800	4339136	
Os05g0493100	4339183	
Os05g0498700	4339218	
Os05g0500200		
Os05g0506000	4339251	
Os05g0506900		
Os05g0508300	4339265	
Os05g0522600		
Os05g0522600		
Os05g0526200	4339380	
Os05g0529700	4339406	
Os05g0529700	4339406	
Os05g0529700	4339406	
Os05g0540000	4339463	
Os05g0543200	4339487	
Os05g0548900	4339516	
Os05g0554500	4339555	
Os05g0554500	4339555	
Os05g0555700	4339562	
Os05g0556000	4339565	
Os05g0556000	4339565	
Os05g0557200	4339575	
Os05g0557200	4339575	
Os05g0558000	4339582	
Os05g0567100	4339639	
Os05g0567100	4339639	
Os05g0567100	4339639	
Os05g0567400	4339641	
Os05g0568800	4339650	
Os05g0573300	4339675	00240+6.3.4.2
Os05g0575000		
Os05g0576600	4339695	
Os05g0579000	4339710	
Os05g0582500	4339736	
Os05g0582600	4339737	
Os05g0589600	4339782	
Os05g0591900	4339791	
Os05g0591900	4339791	
Os05g0591900	4339791	
Os05g0591900	4339791	
Os05g0591900	4339791	
Os05g0591900	4339791	
Os05g0595100	4339812	00052+5.1.3.2
Os05g0595100	4339812	00520+5.1.3.2
Os06g0103300	4339844	00643+1.13.11.5
Os06g0103300	4339844	00350+1.13.11.5
Os06g0103300	4339844	00643+1.13.11.5
Os06g0103300	4339844	00350+1.13.11.5
Os06g0103800	4339849	
Os06g0125000	4339959	
Os06g0129400	4339994	
Os06g0129400	4339994	
Os06g0143100		
Os06g0143100		
Os06g0146100	4340110	
Os06g0146250	107276380	
Os06g0148200	4340128	
Os06g0149400	4340137	
Os06g0151700	4340151	
Os06g0157000		
Os06g0158900	4340195	
Os06g0165800	4340240	
Os06g0167000		
Os06g0167000		
Os06g0167000		
Os06g0167000		
Os06g0172800		
Os06g0175500	4340282	
Os06g0175500	4340282	
Os06g0176700	9270348	
Os06g0178500	9270348	
Os06g0178700	4340297	
Os06g0183100	4340320	
Os06g0183100	4340320	
Os06g0183600	107277137	
Os06g0184300		
Os06g0184300		
Os06g0184300		
Os06g0186900	4340348	
Os06g0193400	4340382	
Os06g0193400	4340382	
Os06g0195900		
Os06g0195900		
Os06g0204400		
Os06g0204400		
Os06g0206000		
Os06g0214300	4340476	
Os06g0215500	4340484	
Os06g0215600	4340485	
Os06g0216100		
Os06g0218600	4340504	
Os06g0220500	4340516	
Os06g0224200	4340534	
Os06g0228500	4340559	
Os06g0245700		
Os06g0254300	4340663	00073+1.11.2.3
Os06g0254300	4340663	00073+1.11.2.3
Os06g0254300	4340663	00073+1.11.2.3
Os06g0254600	4340664	00073+1.11.2.3
Os06g0256300		
Os06g0258900	4340684	
Os06g0258900	4340684	
Os06g0268800		
Os06g0268800		
Os06g0273800	4340738	
Os06g0273800	4340738	
Os06g0278000		
Os06g0283300	4340765	
Os06g0283300	4340765	
Os06g0286500	4340777	
Os06g0286700		
Os06g0287000		
Os06g0287200		
Os06g0287500		
Os06g0287500		
Os06g0287700		
Os06g0287700		
Os06g0297400	9269758	
Os06g0298200	4340812	
Os06g0298200	4340812	
Os06g0308300	4340849	
Os06g0308300	4340849	
Os06g0308300	4340849	
Os06g0330400	4340921	
Os06g0354700	4340988	
Os06g0354700	4340988	
Os06g0354700	4340988	
Os06g0474800		
Os06g0474800		
Os06g0475400	4341034	
Os06g0494400	4341093	
Os06g0495100		
Os06g0523300	4341174	
Os06g0528600	4341195	00480+2.5.1.16
Os06g0528600	4341195	00330+2.5.1.16
Os06g0528600	4341195	00410+2.5.1.16
Os06g0528600	4341195	00270+2.5.1.16
Os06g0535400	4341214	
Os06g0538000	4341219	
Os06g0542300	4341233	
Os06g0551400	4341266	
Os06g0555400		
Os06g0557100	4341290	
Os06g0557100	4341290	
Os06g0557400		
Os06g0562600	4341310	
Os06g0565900		
Os06g0589500	4341406	
Os06g0600400	4341450	
Os06g0612200		00240+2.7.7.6
Os06g0612200		00230+2.7.7.6
Os06g0612800	4341520	
Os06g0612800	4341520	
Os06g0625400		
Os06g0625400		
Os06g0626600		
Os06g0646100	4341658	
Os06g0647100	4341664	
Os06g0656500	4341718	
Os06g0656500	4341718	
Os06g0666400	4341781	
Os06g0673500		
Os06g0677500	4341838	
Os06g0683300		
Os06g0687700		
Os06g0688100	4341897	
Os06g0688100	4341897	
Os06g0688100	4341897	
Os06g0688100	4341897	
Os06g0688850		
Os06g0689600		
Os06g0690700	4341902	
Os06g0690700	4341902	
Os06g0696600	4341942	
Os06g0698674	9272123	
Os06g0701100	4341966	
Os06g0701100	4341966	
Os06g0702700	4341979	
Os06g0705100	4342001	
Os06g0705100	4342001	
Os06g0705100	4342001	
Os06g0708000	4342017	04150+2.7.11.24
Os06g0708000	4342017	04150+2.7.11.24
Os06g0708000	4342017	04150+2.7.11.24
Os06g0708000	4342017	04150+2.7.11.24
Os06g0710700	4342032	
Os06g0712800		
Os06g0713800	4342055	00500+3.2.1.1
Os06g0716700	4342077	
Os06g0716700	4342077	
Os06g0716700	4342077	
Os06g0716800	4342078	
Os06g0716800	4342078	
Os06g0726100	4342114	00520+3.2.1.14
Os06g0726200		00520+3.2.1.14
Os07g0107300	4342203	
Os07g0110200		
Os07g0115500		
Os07g0124500	4342306	
Os07g0128800	4342316	
Os07g0129200	4342317	
Os07g0129300	4342318	
Os07g0170000		
Os07g0170100	4342508	
Os07g0170100	4342508	
Os07g0170300	4342510	
Os07g0190000	4342614	00730+2.2.1.7
Os07g0190000	4342614	00900+2.2.1.7
Os07g0201100	4342665	
Os07g0204100	4342676	
Os07g0204500		00240+3.1.3.5
Os07g0204500		00230+3.1.3.5
Os07g0204500		00760+3.1.3.5
Os07g0204500		00240+3.1.3.5
Os07g0204500		00230+3.1.3.5
Os07g0204500		00760+3.1.3.5
Os07g0230700	4342774	
Os07g0231800	4342778	
Os07g0231800	4342778	
Os07g0260300	4342871	00480+1.11.1.15
Os07g0282500		
Os07g0291100	4342949	
Os07g0291100	4342949	
Os07g0292800	4342953	
Os07g0403800		
Os07g0418500	4343032	
Os07g0418500	4343032	
Os07g0419000		
Os07g0419100		
Os07g0435400	4343071	
Os07g0448800	4343122	
Os07g0461900		
Os07g0475800	4343215	
Os07g0477250		00270+2.5.1.6
Os07g0482900		
Os07g0489500		
Os07g0490400	4343267	
Os07g0492000	4343275	00240+2.7.4.6
Os07g0492000	4343275	00230+2.7.4.6
Os07g0492000	4343275	00983+2.7.4.6
Os07g0498400	4343304	
Os07g0506000	4343327	
Os07g0506000	4343327	
Os07g0510833		
Os07g0510900		
Os07g0516300	4343380	
Os07g0529000	4343441	00630+4.1.3.1
Os07g0534700	4343469	
Os07g0537900	4343481	
Os07g0537900	4343481	
Os07g0538700	4343486	
Os07g0539700	4343491	
Os07g0541000	4343498	
Os07g0541200		
Os07g0541400	4343500	
Os07g0550500		05170+2.7.11.1
Os07g0550500		05163+2.7.11.1
Os07g0550500		04150+2.7.11.1
Os07g0550500		04714+2.7.11.1
Os07g0550500		05165+2.7.11.1
Os07g0550500		04926+2.7.11.1
Os07g0550500		04151+2.7.11.1
Os07g0553400	4343555	
Os07g0557100	4343573	
Os07g0564700		
Os07g0581100		
Os07g0582400	4343728	
Os07g0584900	4343741	
Os07g0586100	4343748	
Os07g0600400	4343819	
Os07g0603200	4343836	
Os07g0614000	4343890	
Os07g0614000	4343890	
Os07g0614500	4343894	
Os07g0614500	4343894	
Os07g0616500	4343908	
Os07g0619200	4343924	
Os07g0619200	4343924	
Os07g0619200	4343924	
Os07g0622100	4343945	
Os07g0624600	4343959	
Os07g0627800	4343980	00970+6.1.1.3
Os07g0628500	4343984	
Os07g0628500	4343984	
Os07g0630400	4343992	
Os07g0635200	4344022	
Os07g0635300		
Os07g0635500	4344024	
Os07g0635900	4344028	
Os07g0636000	4344029	
Os07g0637000	4344036	05170+2.7.11.1
Os07g0637000	4344036	05163+2.7.11.1
Os07g0637000	4344036	04150+2.7.11.1
Os07g0637000	4344036	04714+2.7.11.1
Os07g0637000	4344036	05165+2.7.11.1
Os07g0637000	4344036	04926+2.7.11.1
Os07g0637000	4344036	04151+2.7.11.1
Os07g0640200	4344059	00561+2.7.1.30
Os07g0644600	4344089	
Os07g0655400	4344140	
Os07g0656300	107276459	
Os07g0660000		
Os07g0660700	4344178	
Os07g0663500		
Os07g0673400	4344255	
Os07g0673400	4344255	
Os07g0677100	4344277	00940+1.11.1.7
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0678600	4344287	05170+2.7.11.1
Os07g0678600	4344287	05163+2.7.11.1
Os07g0678600	4344287	04150+2.7.11.1
Os07g0678600	4344287	04714+2.7.11.1
Os07g0678600	4344287	05165+2.7.11.1
Os07g0678600	4344287	04926+2.7.11.1
Os07g0678600	4344287	04151+2.7.11.1
Os07g0679000	4344288	
Os07g0680400	4344296	
Os07g0680600	4344298	
Os07g0680600	4344298	
Os07g0684000		
Os07g0684800	4344324	
Os07g0684800	4344324	
Os07g0691300		
Os08g0120500	4344544	
Os08g0120500	4344544	
Os08g0120500	4344544	
Os08g0127100	4344567	
Os08g0127100	4344567	
Os08g0135100	4344605	
Os08g0136300	4344615	
Os08g0136500	4344616	
Os08g0136700	4344618	
Os08g0136800	4344619	
Os08g0138900	4344630	
Os08g0150700	4344662	
Os08g0154300	4344683	00030+2.2.1.2
Os08g0154300	4344683	00030+2.2.1.2
Os08g0155000	4344688	
Os08g0155000	4344688	
Os08g0156800	4344696	
Os08g0157500	4344702	
Os08g0157500	4344702	
Os08g0167400	9269110	
Os08g0179000		
Os08g0201700		
Os08g0202300		
Os08g0202300		
Os08g0202300		
Os08g0202300		
Os08g0203100		
Os08g0203201		
Os08g0203300		
Os08g0205900	4344928	
Os08g0243100	4345046	00770+2.7.8.7
Os08g0247600		
Os08g0247700		
Os08g0248100	4345065	
Os08g0248800	4345071	00250+2.1.3.2
Os08g0248800	4345071	00240+2.1.3.2
Os08g0295300	4345200	00970+6.1.1.3
Os08g0295300	4345200	00970+6.1.1.3
Os08g0301500	4345220	00500+2.4.1.14
Os08g0372700	107275487	
Os08g0373000	107276515	
Os08g0374600		
Os08g0376500		
Os08g0376550		
Os08g0384500		
Os08g0396500		
Os08g0396700		
Os08g0396700		
Os08g0396700		
Os08g0396700		
Os08g0398400	4345499	
Os08g0398700	4345501	
Os08g0398700	4345501	
Os08g0412200	4345558	
Os08g0416800		
Os08g0424200		
Os08g0428400	4345625	
Os08g0428400	4345625	
Os08g0432500	4345646	
Os08g0434300		00630+1.1.1.37
Os08g0434300		00720+1.1.1.37
Os08g0434300		00710+1.1.1.37
Os08g0434300		00270+1.1.1.37
Os08g0434300		00020+1.1.1.37
Os08g0434300		00680+1.1.1.37
Os08g0434300		00620+1.1.1.37
Os08g0451000	4345726	
Os08g0460600		00908+1.5.99.12
Os08g0465800	4345787	00250+4.1.1.15
Os08g0465800	4345787	00410+4.1.1.15
Os08g0465800	4345787	00430+4.1.1.15
Os08g0465800	4345787	00650+4.1.1.15
Os08g0465800	4345787	00250+4.1.1.15
Os08g0465800	4345787	00410+4.1.1.15
Os08g0465800	4345787	00430+4.1.1.15
Os08g0465800	4345787	00650+4.1.1.15
Os08g0476900	4345831	
Os08g0477100	4345832	
Os08g0477500		
Os08g0482700	4345861	
Os08g0482700	4345861	
Os08g0487500	4345891	
Os08g0492400		
Os08g0493900	4345916	
Os08g0493900	4345916	
Os08g0494375		
Os08g0495500	4345923	
Os08g0496900	4345930	
Os08g0498100	4345934	
Os08g0498400	4345935	
Os08g0498400	4345935	
Os08g0499000	4345937	
Os08g0500700		
Os08g0505300		
Os08g0519800	4346059	
Os08g0519800	4346059	
Os08g0520000	4346061	
Os08g0525600	4346090	
Os08g0538600	4346175	
Os08g0538700	4346176	
Os08g0538700	4346176	
Os08g0540000	4346184	
Os08g0542700	4346199	
Os08g0545000	4346216	
Os08g0549300	4346249	
Os08g0549900		
Os08g0557600	4346299	
Os08g0557600	4346299	
Os08g0558200	4346305	
Os08g0562600	4346336	
Os08g0564100	4346343	
Os08g0564500	4346346	
Os09g0132600	4346456	
Os09g0133600	4346460	
Os09g0133600	4346460	
Os09g0240500	4346475	
Os09g0240500	4346475	
Os09g0240500	4346475	
Os09g0240500	4346475	
Os09g0244900	4346489	
Os09g0244900	4346489	
Os09g0244900	4346489	
Os09g0244900	4346489	
Os09g0252100	4346520	
Os09g0252100	4346520	
Os09g0272000		
Os09g0280300	4346609	
Os09g0297000		00860+4.99.1.1
Os09g0315700	4346699	00680+4.1.1.31
Os09g0315700	4346699	00710+4.1.1.31
Os09g0315700	4346699	00620+4.1.1.31
Os09g0315700	4346699	00720+4.1.1.31
Os09g0321900	4346713	
Os09g0326900	4346742	
Os09g0326900	4346742	
Os09g0339000	4346779	
Os09g0341100	4346785	
Os09g0344500	4346795	
Os09g0347500		
Os09g0347700	4346809	
Os09g0347700	4346811	
Os09g0355400	4346832	
Os09g0355400	4346832	
Os09g0363500	4346860	
Os09g0373800		
Os09g0376900	4346918	
Os09g0376900	4346918	
Os09g0378300	4346920	00970+6.1.1.4
Os09g0379600		
Os09g0392000	4346961	
Os09g0396900	4346978	
Os09g0396900	4346978	
Os09g0399800	4346988	
Os09g0400400	4346993	
Os09g0408600	4347022	
Os09g0411700	4347035	
Os09g0411700	4347035	
Os09g0411700	4347035	
Os09g0412700	4347042	
Os09g0419600		
Os09g0420800	4347085	
Os09g0432300		
Os09g0433800	4347137	
Os09g0437500	4347155	
Os09g0438400		
Os09g0439700	4347168	
Os09g0439700	4347168	
Os09g0439700	4347168	
Os09g0440300	4347172	
Os09g0440300	4347172	
Os09g0440300	4347172	
Os09g0451500	4347226	
Os09g0451500	4347226	
Os09g0464000	4347305	00910+4.2.1.1
Os09g0464000	4347305	00910+4.2.1.1
Os09g0466300		
Os09g0467200	4347319	
Os09g0467300	4347320	
Os09g0467300	4347320	
Os09g0471200		
Os09g0472100	4347344	
Os09g0472200		
Os09g0474800	4347357	
Os09g0474800	4347357	
Os09g0475500		
Os09g0478100	4347370	
Os09g0478100	4347370	
Os09g0478100	4347370	
Os09g0478300		
Os09g0482100	4347402	
Os09g0482400	9267802	
Os09g0482400	4347405	
Os09g0482400	9267802	
Os09g0482400	4347405	
Os09g0482600	9267802	
Os09g0482600	4347405	
Os09g0482600	9267802	
Os09g0482600	4347405	
Os09g0484900	4347418	
Os09g0490200	4347439	
Os09g0490200	4347439	
Os09g0491708	9269918	
Os09g0491708	9269918	
Os09g0492900	4347444	
Os09g0493000	4347445	
Os09g0503400	4347497	00970+6.1.1.4
Os09g0503400	4347497	00970+6.1.1.4
Os09g0509000	4347529	
Os09g0509100	4347530	
Os09g0509500		
Os09g0511600		
Os09g0511600		
Os09g0511600		
Os09g0518500	4347595	
Os09g0518500	4347595	
Os09g0518500	4347595	
Os09g0520700	4347610	
Os09g0520700	4347610	
Os09g0528200	4347647	
Os09g0528200	4347647	
Os09g0530300	4347661	
Os09g0532000	4347672	
Os09g0536400	4347700	
Os09g0537700	4347708	
Os09g0552500	4347796	
Os09g0552600	4347797	
Os09g0561000		
Os09g0563250	9266663	
Os09g0567900	4347891	
Os09g0570200	4347911	
Os09g0570200	4347911	
Os09g0570300	4347912	
Os09g0570300	4347912	
Os09g0571200	4347919	
Os10g0101200	4347942	
Os10g0105700		
Os10g0115600	4347985	
Os10g0115600	4347985	
Os10g0122000	4348003	
Os10g0134033		
Os10g0134500		
Os10g0148400	4348111	
Os10g0159800	4348152	
Os10g0159800	4348152	
Os10g0159800	4348152	
Os10g0162846		
Os10g0178500	4348200	
Os10g0179200		
Os10g0187500		
Os10g0187500		
Os10g0191300	4348237	
Os10g0194200	4348242	
Os10g0358200	107277604	
Os10g0365200	9268428	
Os10g0368100		
Os10g0369600		
Os10g0370100	4348469	
Os10g0370100	4348469	
Os10g0389000	4348517	
Os10g0389500	4348520	
Os10g0390701		
Os10g0397400	4348555	00100+1.3.1.72
Os10g0400800	4348566	00970+6.1.1.20
Os10g0400800	4348566	00970+6.1.1.20
Os10g0411700		
Os10g0422000		
Os10g0422075		
Os10g0442400	4348729	
Os10g0456100	4348791	
Os10g0456500	4348794	00250+6.3.1.2
Os10g0456500	4348794	00910+6.3.1.2
Os10g0456500	4348794	00220+6.3.1.2
Os10g0456500	4348794	00630+6.3.1.2
Os10g0456500	4348794	00250+6.3.1.2
Os10g0456500	4348794	00910+6.3.1.2
Os10g0456500	4348794	00220+6.3.1.2
Os10g0456500	4348794	00630+6.3.1.2
Os10g0456600	4348795	
Os10g0456900		
Os10g0463800	4348829	
Os10g0468800		
Os10g0469000	4348859	
Os10g0469000	4348859	
Os10g0469300	107275831	
Os10g0471300	4348870	00910+4.2.1.104
Os10g0472400	4348873	
Os10g0474800		
Os10g0475100		
Os10g0479700	4348916	
Os10g0479700	4348916	
Os10g0481300	4348924	
Os10g0488800		
Os10g0488800		
Os10g0489301		
Os10g0489500	4348966	
Os10g0490800		
Os10g0491000	4348974	
Os10g0492900		00561+3.2.1.22
Os10g0492900		00052+3.2.1.22
Os10g0492900		00600+3.2.1.22
Os10g0492900		00603+3.2.1.22
Os10g0497600	4349010	
Os10g0497600	4349010	
Os10g0502600	4349046	
Os10g0502600	4349046	
Os10g0502600	4349046	
Os10g0502900	4349047	
Os10g0509100	4349081	
Os10g0509100	4349081	
Os10g0510000	4349087	
Os10g0521000		00500+3.2.1.28
Os10g0525400	4349167	
Os10g0525400	4349167	
Os10g0525500		
Os10g0525800		
Os10g0527800		
Os10g0527900		
Os10g0528100		
Os10g0528300		
Os10g0529400		
Os10g0529500		
Os10g0529700	4349196	
Os10g0530600	4349204	
Os10g0530900	4349207	
Os10g0530900	4349207	
Os10g0531400	4349210	
Os10g0539900		
Os10g0539900		
Os10g0539900		
Os10g0539900		
Os10g0543500		
Os10g0548850		
Os10g0552400	4349328	
Os10g0563700	4349403	00240+2.7.4.6
Os10g0563700	4349403	00230+2.7.4.6
Os10g0563700	4349403	00983+2.7.4.6
Os10g0569200	4349446	
Os10g0572300	4349464	
Os10g0572300	4349464	
Os10g0579200	4349512	
Os11g0104866		
Os11g0104900		
Os11g0105400	4349548	
Os11g0112800		
Os11g0116000	4349605	
Os11g0116550	9269169	
Os11g0133100		05170+2.7.11.1
Os11g0133100		05163+2.7.11.1
Os11g0133100		04150+2.7.11.1
Os11g0133100		04714+2.7.11.1
Os11g0133100		05165+2.7.11.1
Os11g0133100		04926+2.7.11.1
Os11g0133100		04151+2.7.11.1
Os11g0134100		
Os11g0134300		05170+2.7.11.1
Os11g0134300		05163+2.7.11.1
Os11g0134300		04150+2.7.11.1
Os11g0134300		04714+2.7.11.1
Os11g0134300		05165+2.7.11.1
Os11g0134300		04926+2.7.11.1
Os11g0134300		04151+2.7.11.1
Os11g0134900		
Os11g0135900	4349708	
Os11g0135900	4349708	
Os11g0145200	4349754	
Os11g0154500	4349814	
Os11g0154500	4349814	
Os11g0160100	4349846	
Os11g0163500	4349866	
Os11g0186200	4349966	
Os11g0199200	4350002	
Os11g0199200	4350002	
Os11g0217300	4350084	
Os11g0225000		
Os11g0232100	4350138	
Os11g0232100	4350138	
Os11g0246200	4350190	
Os11g0255500	4350217	
Os11g0289700	4350299	
Os11g0351555	4333193	
Os11g0351555	107275612	
Os11g0351555	4333193	
Os11g0351555	107275612	
Os11g0351555	4333193	
Os11g0351555	107275612	
Os11g0427700	4350385	
Os11g0432800		
Os11g0448700	4350442	
Os11g0455500		00270+3.3.1.1
Os11g0455500		00270+3.3.1.1
Os11g0455800	4350456	00670+2.1.2.1
Os11g0455800	4350456	00630+2.1.2.1
Os11g0455800	4350456	00680+2.1.2.1
Os11g0455800	4350456	00460+2.1.2.1
Os11g0455800	4350456	00260+2.1.2.1
Os11g0455800	4350456	00670+2.1.2.1
Os11g0455800	4350456	00630+2.1.2.1
Os11g0455800	4350456	00680+2.1.2.1
Os11g0455800	4350456	00460+2.1.2.1
Os11g0455800	4350456	00260+2.1.2.1
Os11g0465200	4350483	
