Gene stable ID	NCBI gene ID	KEGG Pathway and Enzyme ID
Os02g0567800	4329717	
Os02g0594900	4329853	00510+2.4.1.144
Os02g0595100		00510+2.4.1.144
Os02g0595100		00510+2.4.1.144
Os02g0595700	9270837	
Os02g0595700	9270837	
Os02g0595700	9270837	
Os02g0595900	4329861	
Os02g0596000	4329862	
Os02g0596000	4329862	
Os02g0605900	4329920	00520+3.2.1.14
Os02g0610000		
Os02g0613200	4329969	
Os02g0613200	4329969	
Os02g0613200	4329969	
Os02g0613200	4329969	
Os02g0614966		
Os02g0619600	4330003	
Os02g0621300	4330012	
Os02g0621600	4330015	
Os02g0621600	4330015	
Os02g0626100	4330034	00360+4.3.1.24
Os02g0626100	4330034	00940+4.3.1.24
Os02g0626100	4330034	00360+4.3.1.24
Os02g0626100	4330034	00940+4.3.1.24
Os02g0626100	4330034	
Os02g0626400	4330036	00360+4.3.1.24
Os02g0626400	4330036	00940+4.3.1.24
Os02g0626400	4330036	00360+4.3.1.24
Os02g0626400	4330036	00940+4.3.1.24
Os02g0626400	4330036	00360+4.3.1.24
Os02g0626400	4330036	00940+4.3.1.24
Os02g0629200	4330049	
Os02g0629200	4330049	
Os02g0634700	4330073	
Os02g0634700	4330073	
Os02g0635200	4330077	
Os02g0637000		
Os02g0637700	4330090	
Os02g0637700	4330090	
Os02g0639700	4330105	
Os02g0640500	4330111	
Os02g0640800	4330113	
Os02g0640800	4330113	
Os02g0640800	4330113	
Os02g0642200	4330124	
Os02g0642600		
Os02g0648300		
Os02g0649900	4330161	
Os02g0650500	4330163	
Os02g0650500	4330163	
Os02g0654700	4330189	
Os02g0671200		
Os02g0687500		
Os02g0689900	4330372	
Os02g0690800	4330380	
Os02g0690800	4330380	
Os02g0693700	4330390	
Os02g0693700	4330390	
Os02g0695200	4330397	
Os02g0695200	4330397	
Os02g0695800		
Os02g0695900		
Os02g0696500	4330402	
Os02g0696500	4330402	
Os02g0699000	4330421	
Os02g0701300	4330436	
Os02g0703600		
Os02g0705400	4330461	
Os02g0705400	4330461	
Os02g0710500	4330489	
Os02g0712600		
Os02g0712700		
Os02g0713250	107278218	
Os02g0713900		00900+1.1.1.34
Os02g0714801		
Os02g0716800	4330525	
Os02g0717500	4330530	
Os02g0717600	4330531	
Os02g0720600	4330552	
Os02g0722400		
Os02g0723300	4330570	
Os02g0730000	4330612	
Os02g0730000	4330612	
Os02g0731200	4330621	
Os02g0731900		00062+2.3.1.199
Os02g0731900		00061+2.3.1.180
Os02g0734600	4330644	00073+1.11.2.3
Os02g0734600	4330644	00073+1.11.2.3
Os02g0736200		
Os02g0736400	4330657	
Os02g0739000	4330670	
Os02g0739000	4330670	
Os02g0747500	4330723	
Os02g0748300	4330727	
Os02g0748300	4330727	
Os02g0751800	4330747	00260+5.4.2.11
Os02g0751800	4330747	00010+5.4.2.11
Os02g0751800	4330747	00680+5.4.2.11
Os02g0753000	4330753	
Os02g0753900		
Os02g0755400		
Os02g0757100	4330781	
Os02g0760200		
Os02g0760200		
Os02g0763200	4330821	
Os02g0763800		
Os02g0763900		
Os02g0765400		00500+3.2.1.1
Os02g0765600	4330832	00500+3.2.1.1
Os02g0765900		00920+1.8.1.2
Os02g0767200	4330842	
Os02g0767200	4330842	
Os02g0770800	4330867	
Os02g0771400		
Os02g0777800		
Os02g0778900	4330914	
Os02g0779200	4330916	
Os02g0779200	4330916	
Os02g0783625		
Os02g0783700		
Os02g0787600	4330959	
Os02g0787600	4330959	
Os02g0790500		
Os02g0790500		00500+2.4.1.15
Os02g0790500		
Os02g0793300	4330987	
Os02g0797700	4331019	
Os02g0802400	4331043	
Os02g0805400		
Os02g0805600	4331066	
Os02g0805600	4331066	
Os02g0806700	4331074	
Os02g0807800	9266916	
Os02g0808800	4331085	
Os02g0811400	4331101	
Os02g0813500	4331112	00480+1.8.1.7
Os02g0813500	4331112	
Os02g0813500	4331112	
Os02g0815900	4331134	
Os02g0815900	4331134	
Os02g0816600		
Os02g0816600		
Os02g0817500	4331148	
Os02g0817500	4331148	
Os02g0817700	4331150	
Os02g0818900	4331157	
Os02g0822500	4331188	
Os02g0822500	4331188	
Os02g0822500	4331188	00562+2.7.1.68
Os02g0822500	4331188	04070+2.7.1.68
Os02g0822500	4331188	
Os02g0822500	4331188	00562+2.7.1.68
Os02g0822500	4331188	04070+2.7.1.68
Os02g0822600	4331189	
Os02g0822900	4331192	
Os02g0828200	107276217	
Os02g0829500	4331239	
Os02g0829500	4331239	
Os02g0829500	4331239	
Os02g0831500		00500+2.4.1.13
Os02g0831500		
Os02g0832400		00500+2.4.1.34
Os02g0832400		00500+2.4.1.34
Os02g0832500		00500+2.4.1.34
Os03g0100200	107277382	00790+4.2.1.96
Os03g0101100		
Os03g0103300	4331303	
Os03g0103950	107275429	
Os03g0106300	4331321	
Os03g0111400	4331363	
Os03g0116400	4331402	
Os03g0121700	4331439	
Os03g0122000	4331441	
Os03g0122000	4331441	
Os03g0122300	4331443	
Os03g0122300	4331443	
Os03g0124000	4331452	
Os03g0125600	4331464	
Os03g0126700	4331473	
Os03g0128700	4331490	
Os03g0129800		
Os03g0131100	4331508	
Os03g0132000	4331515	
Os03g0133000	4331520	
Os03g0138700	4331559	
Os03g0140200		
Os03g0142500	4331583	
Os03g0142800	4331585	
Os03g0142800	4331585	
Os03g0142900	4331586	
Os03g0144800	4331598	
Os03g0146400		
Os03g0146400		
Os03g0151900	4331646	
Os03g0151900	4331646	
Os03g0152000	4331647	
Os03g0165400	4331730	00531+3.2.1.23
Os03g0165400	4331730	00600+3.2.1.23
Os03g0165400	4331730	00604+3.2.1.23
Os03g0165400	4331730	00052+3.2.1.23
Os03g0165400	4331730	00511+3.2.1.23
Os03g0165400	4331730	00531+3.2.1.23
Os03g0165400	4331730	00600+3.2.1.23
Os03g0165400	4331730	00604+3.2.1.23
Os03g0165400	4331730	00052+3.2.1.23
Os03g0165400	4331730	00511+3.2.1.23
Os03g0165800	4331733	
Os03g0167500	4331745	
Os03g0167500	4331745	
Os03g0167600	4331746	00073+1.2.1.84
Os03g0168000	4331750	
Os03g0168200	4331752	
Os03g0168300	4331753	
Os03g0171900	4331779	
Os03g0171900	4331779	
Os03g0178400	4331817	
Os03g0178500	4331818	
Os03g0179400	4331822	
Os03g0182000		
Os03g0185000	4331861	00270+2.3.1.30
Os03g0185000	4331861	00999+2.3.1.30
Os03g0185000	4331861	00920+2.3.1.30
Os03g0188100		
Os03g0188100		
Os03g0190300	4331899	
Os03g0191400		
Os03g0194900	4331929	
Os03g0194900	4331929	
Os03g0194900	4331929	
Os03g0195500		
Os03g0196400	4331939	
Os03g0196600	4331941	00270+2.3.1.30
Os03g0196600	4331941	00999+2.3.1.30
Os03g0196600	4331941	00920+2.3.1.30
Os03g0203700	4331984	
Os03g0203700	4331984	
Os03g0206400	4331997	
Os03g0206400	4331997	
Os03g0208500	4332012	
Os03g0208500	4332012	
Os03g0211700	4332033	
Os03g0211700	4332033	
Os03g0212300	4332037	
Os03g0214000	4332051	
Os03g0214000	4332051	
Os03g0218400	4332079	
Os03g0219100	4332081	
Os03g0221200		
Os03g0223100	4332107	
Os03g0226200	4332123	
Os03g0227700	4332134	
Os03g0230300	4332145	
Os03g0232200	4332156	
Os03g0232900	4332161	
Os03g0233900	4332166	
Os03g0234000	4332167	
Os03g0234100	4332168	
Os03g0236200	4332184	00250+4.1.1.15
Os03g0236200	4332184	00410+4.1.1.15
Os03g0236200	4332184	00430+4.1.1.15
Os03g0236200	4332184	00650+4.1.1.15
Os03g0238600	4332195	00730+3.1.3.2
Os03g0238600	4332195	00740+3.1.3.2
Os03g0242200	4332217	
Os03g0242300	4332218	
Os03g0245800	4332237	
Os03g0250000		
Os03g0250000		
Os03g0253600	4332279	
Os03g0253600	4332279	
Os03g0254800	4332286	00400+4.2.3.5
Os03g0258200	4332305	
Os03g0262700	4332329	
Os03g0262700	4332329	
Os03g0265300	4332347	
Os03g0267500	4332365	
Os03g0267500	4332365	
Os03g0268400	4332373	
Os03g0268400	4332373	
Os03g0270000	4332382	
Os03g0277600	4332422	
Os03g0277700	4332423	
Os03g0278500	4332428	
Os03g0279200	4324481	
Os03g0279200	4332433	
Os03g0279400	4332434	00220+2.3.1.35+2.3.1.1
Os03g0279400	4332434	00220+2.3.1.35+2.3.1.1
Os03g0281900	4332449	
Os03g0283000		
Os03g0283200	4332456	
Os03g0287400	4332483	
Os03g0287800		
Os03g0289100	4332495	05170+2.7.11.1
Os03g0289100	4332495	05163+2.7.11.1
Os03g0289100	4332495	04150+2.7.11.1
Os03g0289100	4332495	04714+2.7.11.1
Os03g0289100	4332495	05165+2.7.11.1
Os03g0289100	4332495	04926+2.7.11.1
Os03g0289100	4332495	04151+2.7.11.1
Os03g0289100	4332495	05170+2.7.11.1
Os03g0289100	4332495	05163+2.7.11.1
Os03g0289100	4332495	04150+2.7.11.1
Os03g0289100	4332495	04714+2.7.11.1
Os03g0289100	4332495	05165+2.7.11.1
Os03g0289100	4332495	04926+2.7.11.1
Os03g0289100	4332495	04151+2.7.11.1
Os03g0289800	4332499	
Os03g0291500	4332506	00250+6.3.5.4
Os03g0293500	4332519	
Os03g0293500	4332519	
Os03g0294100		
Os03g0294200	4332523	00051+2.7.1.105+3.1.3.46
Os03g0294200	4332523	00051+2.7.1.105+3.1.3.46
Os03g0297600	4332548	
Os03g0297900		
Os03g0300400	4332568	
Os03g0300600	4332570	
Os03g0300600	4332570	
Os03g0300600	4332570	
Os03g0301200	4332574	
Os03g0301200	4332574	
Os03g0305100	4332593	
Os03g0310400		
Os03g0312300		
Os03g0315400	4332651	
Os03g0316200	4332654	00052+2.4.1.123
Os03g0318600	4332660	
Os03g0326000		
Os03g0326100		
Os03g0326200		
Os03g0326200		
Os03g0327100	4332714	
Os03g0327800	4332717	
Os03g0333200	4332743	
Os03g0345300		
Os03g0345300		
Os03g0353400	4332856	
Os03g0353400	4332856	
Os03g0357500	4332873	
Os03g0368900	4332925	00940+1.11.1.7
Os03g0370800	9268111	
Os03g0371000		
Os03g0374600	4332950	00500+3.2.1.39
Os03g0374600	4332950	00500+3.2.1.39
Os03g0375900		
Os03g0375966		
Os03g0390200	4333017	
Os03g0390200	4333017	
Os03g0391000	4333022	
Os03g0392600	4333028	
Os03g0393700	9272686	
Os03g0393700	9272686	
Os03g0393700	9272686	
Os03g0400800	9267322	
Os03g0404800	4333070	
Os03g0418000	4333121	00520+3.2.1.14
Os03g0429800	4333171	
Os03g0429800	4333171	
Os03g0429800	4333171	
Os03g0429800	4333171	
Os03g0436400	4333193	
Os03g0436400	107275612	
Os03g0436400	4333193	
Os03g0436400	107275612	
Os03g0436400	4333193	
Os03g0436400	107275612	
Os03g0448200	107275834	
Os03g0567600	4333275	
Os03g0567600	4333275	
Os03g0567600	4333275	
Os03g0568400		
Os03g0568900	4333280	
Os03g0571900	4333289	
Os03g0572900	4333291	
Os03g0575200	4333298	
Os03g0598700	4333386	
Os03g0598900	4333388	
Os03g0602300	4333399	
Os03g0604566		
Os03g0609500	4333430	
Os03g0610400	4333432	
Os03g0626700	4333501	
Os03g0635800		
Os03g0638200	4333528	
Os03g0638200	4333528	
Os03g0643300	4333554	00330+2.6.1.13
Os03g0649000	4333583	
Os03g0650900	4333590	
Os03g0654600	4333604	
Os03g0656000		
Os03g0656800	4333617	00500+3.2.1.39
Os03g0656800	4333617	00500+3.2.1.39
Os03g0657100	4333620	
Os03g0657100	4333620	
Os03g0672400	4333695	
Os03g0673800		
Os03g0673800		
Os03g0674300		
Os03g0682100	107276699	
Os03g0684700	4333744	
Os03g0685600	4333750	
Os03g0687000	9269916	
Os03g0687000	9269916	
Os03g0691800	4333783	
Os03g0693700	4333791	
Os03g0693800	4333792	
Os03g0693900	4333793	
Os03g0694000	4333794	
Os03g0703200	4333843	
Os03g0703200	4333843	
Os03g0706900	4333857	
Os03g0707600	4333860	
Os03g0710700	4333879	
Os03g0712400		
Os03g0712400		
Os03g0712800	4333896	00250+6.3.1.2
Os03g0712800	4333896	00910+6.3.1.2
Os03g0712800	4333896	00220+6.3.1.2
Os03g0712800	4333896	00630+6.3.1.2
Os03g0713000	4333898	00290+4.3.1.19
Os03g0713000	4333898	00260+4.3.1.19
Os03g0713600	4333902	
Os03g0717900	4333917	
Os03g0717900	4333917	
Os03g0719300	4333926	00051+2.7.1.28
Os03g0719300	4333926	00561+2.7.1.29
Os03g0719300	4333926	00680+2.7.1.29
Os03g0719300	4333926	
Os03g0719900		
Os03g0719900		
Os03g0719900		
Os03g0719900		
Os03g0723000	4333948	
Os03g0723000	4333948	
Os03g0724100	4333953	
Os03g0724300	4333955	
Os03g0726200	4333967	04070+2.7.1.159
Os03g0726200	4333967	00562+2.7.1.134+2.7.1.159
Os03g0726200	4333967	
Os03g0726500	4333970	
Os03g0727600	4333976	
Os03g0734100	4334013	
Os03g0734100	4334013	
Os03g0734200	4334014	
Os03g0735900		
Os03g0736600	4334032	
Os03g0738600	4334049	
Os03g0741400	4334062	
Os03g0746700	4334091	
Os03g0748100	4334104	
Os03g0749500	4334116	
Os03g0751600	4334132	
Os03g0751600	4334132	
Os03g0757000		
Os03g0757200		
Os03g0757500	4334166	
Os03g0760000		
Os03g0760200	4334183	
Os03g0762300	4334200	00940+1.11.1.7
Os03g0762300	4334200	00940+1.11.1.7
Os03g0764600	4334216	
Os03g0769600	4334251	
Os03g0770000	4334255	
Os03g0775000	4334283	
Os03g0775200	4334284	
Os03g0778000		
Os03g0804500	4334487	
Os03g0808600	4334519	
Os03g0815200	4334554	
Os03g0815200	4334554	
Os03g0815200	4334554	
Os03g0815200	4334554	00670+1.5.1.20
Os03g0815200	4334554	00720+1.5.1.20
Os03g0817200	4334572	
Os03g0821100	4334598	
Os03g0822000	4334606	
Os03g0822000	4334606	
Os03g0822000	4334606	
Os03g0826600	4334641	
Os03g0826600	4334641	
Os03g0828100	4334651	
Os03g0828100	4334651	
Os03g0828300		
Os03g0828500	4334653	
Os03g0829100	4334656	
Os03g0829100	4334656	
Os03g0829200	4334657	
Os03g0829200	4334657	
Os03g0830200	4334660	
Os03g0830300		
Os03g0830400	9272590	
Os03g0830500	4334663	
Os03g0835400	4334698	
Os03g0835700		
Os03g0836800		
Os03g0838400	4334717	
Os03g0838400	4334717	
Os03g0841100	4334735	
Os03g0844700		
Os03g0845500	4334764	
Os03g0851500	4334803	
Os03g0852800		
Os03g0857900	4334848	
Os03g0857900	4334848	
Os03g0860600		
Os03g0861400		
Os04g0102500	4334891	
Os04g0105900		
Os04g0106300	4334912	
Os04g0113100		
Os04g0117900	4334956	00970+6.3.5.7
Os04g0118100	4334958	00970+6.3.5.7
Os04g0119400	4334968	00620+1.2.4.1
Os04g0119400	4334968	00010+1.2.4.1
Os04g0119400	4334968	00020+1.2.4.1
Os04g0125700	4334981	
Os04g0128001	107275737	
Os04g0128400	4334992	
Os04g0135400		
Os04g0137201		00040+4.2.2.2
Os04g0137201		00040+4.2.2.2
Os04g0138800		
Os04g0140666		
Os04g0178400	4335091	
Os04g0180400		
Os04g0182200	4335099	
Os04g0182800	4335102	
Os04g0194500	4335132	
Os04g0197200		
Os04g0197500		
Os04g0202300		
Os04g0227000	107275257	
Os04g0227500	4335218	
Os04g0272400	4335346	
Os04g0277400		00073+2.3.1.75
Os04g0280200		
Os04g0301700	4335418	
Os04g0311400		
Os04g0311400		
Os04g0320700	4335474	
Os04g0320700	4335474	
Os04g0321100		
Os04g0321600	4335478	
Os04g0337800		
Os04g0339400	4335515	
Os04g0349700		
Os04g0361500		00053+1.1.3.8
Os04g0364800	4335579	
Os04g0369066		
Os04g0388700	4335666	
Os04g0388700	4335666	
Os04g0388700	4335666	
Os04g0390500	4335676	
Os04g0390500	4335676	
Os04g0390500	4335676	
Os04g0390500	4335676	
Os04g0390600		
Os04g0398000	4335707	
Os04g0398000	4335707	
Os04g0401700		
Os04g0401700		
Os04g0401700		
Os04g0402100	4335732	
Os04g0402100	4335732	
Os04g0418100		
Os04g0429500		
Os04g0429800	4335862	00760+6.3.4.21
Os04g0430700	4335869	
Os04g0432100		
Os04g0434800	4335896	
Os04g0434800	4335896	
Os04g0435100	4335899	
Os04g0437000	4335910	
Os04g0437300	4335911	
Os04g0439100		
Os04g0439100		
Os04g0439100		
Os04g0439200	4335923	
Os04g0439600	4335925	
Os04g0441800	4335932	
Os04g0442300	4335937	
Os04g0442300	4335937	
Os04g0447100		
Os04g0447100		
Os04g0447600		
Os04g0447700		
Os04g0448300		
Os04g0448300		
Os04g0450600	4335999	
Os04g0450900	4336001	
Os04g0452500	4336010	
Os04g0453400	4336015	
Os04g0453400	4336015	
Os04g0457800	4336035	
Os04g0457800	4336035	05170+2.7.11.1
Os04g0457800	4336035	05163+2.7.11.1
Os04g0457800	4336035	04150+2.7.11.1
Os04g0457800	4336035	04714+2.7.11.1
Os04g0457800	4336035	05165+2.7.11.1
Os04g0457800	4336035	04926+2.7.11.1
Os04g0457800	4336035	04151+2.7.11.1
Os04g0458600		00010+5.1.3.3
Os04g0458600		00052+5.1.3.3
Os04g0460200		
Os04g0461600		
Os04g0466600	9272649	00330+3.5.3.12
Os04g0470100	4336117	
Os04g0471300	4336124	
Os04g0472300	4336129	
Os04g0472300	4336129	
Os04g0476100		
Os04g0476100		00260+1.4.3.21
Os04g0476100		00960+1.4.3.21
Os04g0476100		00360+1.4.3.21
Os04g0476100		00350+1.4.3.21
Os04g0476100		00950+1.4.3.21
Os04g0476100		00410+1.4.3.21
Os04g0476100		
Os04g0477300		
Os04g0480500	4336178	
Os04g0480600		
Os04g0480650		
Os04g0480900	4336181	
Os04g0481000		
Os04g0482000	4336192	
Os04g0482100		
Os04g0482300	4336193	
Os04g0486950	9268154	00630+2.3.3.9
Os04g0486950	9268154	00620+2.3.3.9
Os04g0490600		
Os04g0491200		
Os04g0491350		
Os04g0491500	4336249	
Os04g0491500	4336249	
Os04g0491700	4336250	
Os04g0495800		
Os04g0495800		
Os04g0506300		
Os04g0506900	4336344	
Os04g0506900	4336344	
Os04g0508800	4336357	
Os04g0509200	4336361	
Os04g0511200	4336376	00073+1.11.2.3
Os04g0512300		
Os04g0516900	4336405	
Os04g0517100	4336407	
Os04g0517100	4336407	
Os04g0518400	4336415	00360+4.3.1.24
Os04g0518400	4336415	00940+4.3.1.24
Os04g0519700		
Os04g0519900		
Os04g0519925		
Os04g0522500	4336431	
Os04g0524500		
Os04g0525900		
Os04g0531400		
Os04g0531900	4336494	
Os04g0532100	4336495	
Os04g0532400	4336497	
Os04g0532800	4336500	
Os04g0533500	4336503	
Os04g0534166		
Os04g0534200		
Os04g0535600	4336515	00052+3.2.1.26
Os04g0535600	4336515	00500+3.2.1.26
Os04g0535600	4336515	00052+3.2.1.26
Os04g0535600	4336515	00500+3.2.1.26
Os04g0538100		
Os04g0538166		
Os04g0540300		
Os04g0540600	4336538	
Os04g0541100		
Os04g0542200		
Os04g0543900	4336554	
Os04g0543900	4336554	
Os04g0553800		
Os04g0553800		
Os04g0553800		
Os04g0556300	4336627	
Os04g0556300	4336627	
Os04g0556500	4336629	
Os04g0556600	4336630	
Os04g0559400	4336645	
Os04g0559400	4336645	00966+2.6.1.42
Os04g0559400	4336645	00770+2.6.1.42
Os04g0559400	4336645	00270+2.6.1.42
Os04g0559400	4336645	00290+2.6.1.42
Os04g0559400	4336645	00280+2.6.1.42
Os04g0560100	4336648	
Os04g0560100	4336648	
Os04g0560700		
Os04g0562100	4336662	
Os04g0565200	4336681	
Os04g0565400	4336683	
Os04g0565900	4336685	
Os04g0566600	4336691	
Os04g0570500	4336711	
Os04g0573000	4336724	
Os04g0573900	4336728	
Os04g0573900	4336728	
Os04g0573900	4336728	
Os04g0577200	4336743	
Os04g0578000	4336750	
Os04g0581000	4336764	
Os04g0584600	4336783	
Os04g0584600	4336783	
Os04g0584600	4336783	
Os04g0585200		
Os04g0585200		
Os04g0586500	4336798	
Os04g0589700	4336814	
Os04g0593400	4336835	
Os04g0599650		
Os04g0600200	4336874	
Os04g0603000		00010+5.1.3.15
Os04g0604900	4336908	
Os04g0614650		
Os04g0615100	4336987	
Os04g0616300	4336997	
Os04g0616400		
Os04g0616400		
Os04g0616500	9268723	
Os04g0616600		
Os04g0616700	4337001	
Os04g0616700	4337001	
Os04g0616700	4337001	
Os04g0616700	4337001	
Os04g0618700	4337016	
Os04g0623500	4337048	
Os04g0623500	4337048	
Os04g0624500	4337055	00350+1.10.3.1
Os04g0624500	4337055	00950+1.10.3.1
Os04g0624600	4337056	00500+2.4.1.21
Os04g0624600	4337056	00500+2.4.1.21
Os04g0630600		
Os04g0630800	4337100	
Os04g0631000	4337102	
Os04g0632500		05170+2.7.11.1
Os04g0632500		05163+2.7.11.1
Os04g0632500		04150+2.7.11.1
Os04g0632500		04714+2.7.11.1
Os04g0632500		05165+2.7.11.1
Os04g0632500		04926+2.7.11.1
Os04g0632500		04151+2.7.11.1
Os04g0634400		05170+2.7.11.1
Os04g0634400		05163+2.7.11.1
Os04g0634400		04150+2.7.11.1
Os04g0634400		04714+2.7.11.1
Os04g0634400		05165+2.7.11.1
Os04g0634400		04926+2.7.11.1
Os04g0634400		04151+2.7.11.1
Os04g0637000	9270267	
Os04g0637000	9270267	
Os04g0642000		
Os04g0642000		
Os04g0645600	4337195	
Os04g0649200		
Os04g0649900	4337222	
Os04g0650000		
Os04g0650000		
Os04g0650000		
Os04g0650800	4337230	
Os04g0650800	4337230	00260+1.1.1.95
Os04g0650800	4337230	00680+1.1.1.95
Os04g0650800	4337230	00270+3.3.1.1
Os04g0652700	4337238	
Os04g0652700	4337238	
Os04g0663700	4337306	
Os04g0667600		
Os04g0675400	4337388	
Os04g0677300	4337404	
Os04g0679200		
Os04g0679200		
Os04g0680400		
Os04g0682000	4337435	
Os04g0683700	4337447	
Os04g0687900	4337480	
Os04g0687900	4337480	
Os04g0687900	4337480	
Os04g0688100	4337482	00940+1.11.1.7
Os04g0688100	4337482	00940+1.11.1.7
Os04g0688300	4337484	00940+1.11.1.7
Os04g0688500	4337486	00940+1.11.1.7
Os04g0688600	4337482	00940+1.11.1.7
Os04g0689000	4337488	00940+1.11.1.7
Os04g0689500		
Os04g0689500		
Os04g0691300		
Os04g0691366		
Os04g0691400		
Os04g0691500		
Os04g0691500		
Os04g0692000	4337510	
Os05g0100600		
Os05g0100600		
Os05g0101400	4337526	
Os05g0101400	4337526	
Os05g0104150	4337548	
Os05g0107600		
Os05g0107600		
Os05g0108000	4337577	
Os05g0110900	4337593	
Os05g0111300	4337596	
Os05g0111300	4337596	
Os05g0112800	4337600	
Os05g0113000		
Os05g0113000		
Os05g0115100	4337615	
Os05g0115100	4337615	
Os05g0122800	4337662	
Os05g0122800	4337662	
Os05g0122800	4337662	
Os05g0125200	4337673	
Os05g0125500	4337676	00280+1.3.8.4
Os05g0127500	4337689	
Os05g0128000	4337690	
Os05g0129200		00500+3.2.1.4
Os05g0130100		
Os05g0132100	4337714	
Os05g0132100	4337714	
Os05g0132100	4337714	
Os05g0141300	4337762	
Os05g0143700	107278051	
Os05g0144900		
Os05g0148900		00983+2.5.1.18
Os05g0148900		00982+2.5.1.18
Os05g0148900		00980+2.5.1.18
Os05g0148900		00480+2.5.1.18
Os05g0150500	4337827	
Os05g0152400		
Os05g0159200	4337878	
Os05g0163700	4337904	
Os05g0163900	4337905	
Os05g0164800	4337908	
Os05g0164800	4337908	
Os05g0168700	4337925	
Os05g0170300		
Os05g0171900	4337946	
Os05g0171900	4337946	
Os05g0176100	4337958	00500+2.4.1.12
Os05g0176100	4337958	
Os05g0176100	4337958	
Os05g0176100	4337958	00500+2.4.1.12
Os05g0177500	4337967	
Os05g0179450		
Os05g0180600	4337982	
Os05g0180600	4337982	
Os05g0186300	4338007	
Os05g0188100	4338014	
Os05g0196100	4338040	
Os05g0196100	4338040	
Os05g0205000		
Os05g0205050		
Os05g0209600	4338092	
Os05g0210100	4338093	
Os05g0215300	9271160	
Os05g0218400	4338122	
Os05g0244500	4338201	
Os05g0244500	4338201	
Os05g0268500	4338250	
Os05g0268500	4338250	
Os05g0268500	4338250	
Os05g0268500	4338250	
Os05g0272200		
Os05g0272800	4338267	
Os05g0273800		
Os05g0305100	4338362	
Os05g0306000	4338367	
Os05g0316200	4338392	
Os05g0316200	4338392	
Os05g0316200	4338392	
Os05g0318100	4338400	
Os05g0320700	4338409	
Os05g0332600		
Os05g0332600		
Os05g0335800		
Os05g0336200		
Os05g0343400	4338474	
Os05g0344400	4338478	
Os05g0345100		
Os05g0345175		
Os05g0346500		00511+3.2.1.96
Os05g0355800		
Os05g0358500	4338531	04658+3.1.3.16
Os05g0358500	4338531	04660+3.1.3.16
Os05g0358500	4338531	04658+3.1.3.16
Os05g0358500	4338531	04660+3.1.3.16
Os05g0360400		
Os05g0363100	4338545	
Os05g0363500		
Os05g0372300	4338594	
Os05g0388400		
Os05g0391200		
Os05g0392700	4338691	
Os05g0392700	4338691	
Os05g0396000		
Os05g0399300		00520+3.2.1.14
Os05g0401000	4338728	
Os05g0402900		
Os05g0403000		
Os05g0403100		
Os05g0403300	4338740	
Os05g0405000	4338750	00720+2.7.9.1
Os05g0405000	4338750	00710+2.7.9.1
Os05g0405000	4338750	00620+2.7.9.1
Os05g0405000	4338750	00720+2.7.9.1
Os05g0405000	4338750	00710+2.7.9.1
Os05g0405000	4338750	00620+2.7.9.1
Os05g0406100	4338756	
Os05g0406100	4338756	
Os05g0406100	4338756	
Os05g0410200	4338776	
Os05g0410500		
Os05g0415800	9269876	
Os05g0415900		
Os05g0427400	4338861	00360+4.3.1.24
Os05g0427400	4338861	00940+4.3.1.24
Os05g0429400	4338870	
Os05g0430900	4338880	
Os05g0436100		
Os05g0437401		
Os05g0438800	4338914	
Os05g0450600		
Os05g0451100	4338960	
Os05g0451900		
Os05g0453500		
Os05g0454500	4338976	
Os05g0468900	9267076	
Os05g0472200	4339078	
Os05g0472200	4339078	
Os05g0475400		
Os05g0475400		
Os05g0478400		
Os05g0482400	4339131	
Os05g0486100	4339142	
Os05g0486100	4339142	
Os05g0488900	4339153	
Os05g0493800		
Os05g0494000	4339188	
Os05g0495600		
Os05g0500200		
Os05g0502800	4339246	
Os05g0506000	4339251	
Os05g0508300	4339265	
Os05g0510800	4339283	
Os05g0511800		
Os05g0513900		00330+3.4.11.5
Os05g0513900		00330+3.4.11.5
Os05g0517600		
Os05g0517900	4339332	
Os05g0521300	107278650	
Os05g0521300	107278650	
Os05g0521300	107278650	
Os05g0521300	107278650	
Os05g0522600		
Os05g0522600		
Os05g0523300	4339365	
Os05g0529200	4339402	
Os05g0529200	4339402	
Os05g0529700	4339406	
Os05g0529700	4339406	
Os05g0529700	4339406	
Os05g0531100	4339413	
Os05g0533301		
Os05g0533400		
Os05g0533450	107278434	
Os05g0533500		00270+2.3.1.30
Os05g0533500		00999+2.3.1.30
Os05g0533500		00920+2.3.1.30
Os05g0534400	4339432	
Os05g0535600		
Os05g0537100	4339451	
Os05g0540000	4339463	
Os05g0542800	4339483	
Os05g0542800	4339483	
Os05g0542800	4339483	
Os05g0550700		
Os05g0552900		
Os05g0554400		
Os05g0554400		
Os05g0556000	4339565	
Os05g0556000	4339565	
Os05g0567100	4339639	
Os05g0567100	4339639	
Os05g0567100	4339639	
Os05g0568100	4339646	
Os05g0569700		00240+6.3.4.2
Os05g0570400	107275437	00240+6.3.4.2
Os05g0573300	4339675	00240+6.3.4.2
Os05g0573800	107277155	
Os05g0575000		
Os05g0576500		
Os05g0576500		
Os05g0576600	4339695	
Os05g0577800	4339703	
Os05g0582100	4339732	
Os05g0582100	4339732	
Os05g0582300		
Os05g0583000	4339739	
Os05g0584600	4339748	
Os05g0584600	4339748	
Os05g0591400	4339788	
Os05g0594200	4339806	
Os05g0594500	4339807	
